INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     46   CA      2 38.33700 18.84600 70.01900
DATA: ANCHOR     49   CA     11 32.96200 15.72200 71.01700
DATA: ANCHOR     52   CA     20 27.97300 17.03000 72.95500

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1    51    52      C    CA    18    20      2.37077670      2.37077670
DATA: RIGID1    52    52      N    CA    19    20      1.43449128      1.43449128

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1    52    52      N    HA    19    22      2.06656816      2.06656816
DATA: HYDRORIG1    52    52     CA    HA    20    22      1.10390628      1.10390628

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2    52    52     CA     C    20    21      1.49632020      1.49632020
DATA: RIGID2    52    53     CA     N    20    23      2.38119253      2.38119253
DATA: RIGID2    52    53     CA    CA    20    24      3.72796932      3.72796932
DATA: RIGID2    52    53     CA     C    20    25      4.36871518      4.36871518
DATA: RIGID2    52    54     CA     N    20    27      4.18724541      4.18724541
DATA: RIGID2    52    54     CA    CA    20    28      5.34241352      5.34241352
DATA: RIGID2    52    54     CA     C    20    29      6.57123341      6.57123341
DATA: RIGID2    52    55     CA     N    20    30      6.71943040      6.71943040
DATA: RIGID2    52    55     CA    CA    20    31      8.12981942      8.12981942
DATA: RIGID2    52    55     CA     C    20    32      8.98832425      8.98832425
DATA: RIGID2    52    56     CA     N    20    33     10.25068405     10.25068405
DATA: RIGID2    52    56     CA    CA    20    34     11.18054962     11.18054962
DATA: RIGID2    52    56     CA     C    20    35     12.34469646     12.34469646
DATA: RIGID2    52    57     CA     N    20    36     12.26860754     12.26860754
DATA: RIGID2    52    57     CA    CA    20    37     13.52283829     13.52283829
DATA: RIGID2    52    57     CA     C    20    38     14.03615855     14.03615855
DATA: RIGID2    52    46     CA     N    20     1     11.93895688     11.93895688
DATA: RIGID2    52    46     CA    CA    20     2     10.92384778     10.92384778
DATA: RIGID2    52    53      C     N    21    23      1.31374269      1.31374269
DATA: RIGID2    52    53      C    CA    21    24      2.38464440      2.38464440
DATA: RIGID2    52    53      C     C    21    25      2.96287973      2.96287973
DATA: RIGID2    52    54      C     N    21    27      3.03414204      3.03414204
DATA: RIGID2    52    54      C    CA    21    28      4.27302113      4.27302113
DATA: RIGID2    52    54      C     C    21    29      5.47491641      5.47491641
DATA: RIGID2    52    55      C     N    21    30      5.74985810      5.74985810
DATA: RIGID2    52    55      C    CA    21    31      7.14535672      7.14535672
DATA: RIGID2    52    55      C     C    21    32      8.12931435      8.12931435
DATA: RIGID2    52    56      C     N    21    33      9.38096732      9.38096732
DATA: RIGID2    52    56      C    CA    21    34     10.41170910     10.41170910
DATA: RIGID2    52    56      C     C    21    35     11.48672064     11.48672064
DATA: RIGID2    52    57      C     N    21    36     11.28563358     11.28563358
DATA: RIGID2    52    57      C    CA    21    37     12.48558704     12.48558704
DATA: RIGID2    52    57      C     C    21    38     13.06172207     13.06172207
DATA: RIGID2    52    46      C     N    21     1     12.00178173     12.00178173
DATA: RIGID2    52    46      C    CA    21     2     10.85470882     10.85470882
DATA: RIGID2    53    53      N    CA    23    24      1.43188310      1.43188310
DATA: RIGID2    53    53      N     C    23    25      2.46229017      2.46229017
DATA: RIGID2    53    54      N     N    23    27      2.75508889      2.75508889
DATA: RIGID2    53    54      N    CA    23    28      4.18254830      4.18254830
DATA: RIGID2    53    54      N     C    23    29      5.10040694      5.10040694
DATA: RIGID2    53    55      N     N    23    30      5.15735253      5.15735253
DATA: RIGID2    53    55      N    CA    23    31      6.45202017      6.45202017
DATA: RIGID2    53    55      N     C    23    32      7.58375326      7.58375326
DATA: RIGID2    53    56      N     N    23    33      8.77504584      8.77504584
DATA: RIGID2    53    56      N    CA    23    34      9.90173279      9.90173279
DATA: RIGID2    53    56      N     C    23    35     11.00551649     11.00551649
DATA: RIGID2    53    57      N     N    23    36     10.80431245     10.80431245
DATA: RIGID2    53    57      N    CA    23    37     12.03370394     12.03370394
DATA: RIGID2    53    57      N     C    23    38     12.74544854     12.74544854
DATA: RIGID2    53    46      N     N    23     1     10.97667183     10.97667183
DATA: RIGID2    53    46      N    CA    23     2      9.76907443      9.76907443
DATA: RIGID2    53    53     CA     C    24    25      1.51936369      1.51936369
DATA: RIGID2    53    54     CA     N    24    27      2.42381973      2.42381973
DATA: RIGID2    53    54     CA    CA    24    28      3.76716992      3.76716992
DATA: RIGID2    53    54     CA     C    24    29      4.44825582      4.44825582
DATA: RIGID2    53    55     CA     N    24    30      4.60097405      4.60097405
DATA: RIGID2    53    55     CA    CA    24    31      5.76887799      5.76887799
DATA: RIGID2    53    55     CA     C    24    32      7.05072910      7.05072910
DATA: RIGID2    53    56     CA     N    24    33      8.17746785      8.17746785
DATA: RIGID2    53    56     CA    CA    24    34      9.41060590      9.41060590
DATA: RIGID2    53    56     CA     C    24    35     10.39906508     10.39906508
DATA: RIGID2    53    57     CA     N    24    36     10.06063101     10.06063101
DATA: RIGID2    53    57     CA    CA    24    37     11.21661104     11.21661104
DATA: RIGID2    53    57     CA     C    24    38     12.01558586     12.01558586
DATA: RIGID2    53    46     CA     N    24     1     11.17540053     11.17540053
DATA: RIGID2    53    46     CA    CA    24     2      9.86185155      9.86185155
DATA: RIGID2    53    54      C     N    25    27      1.31318915      1.31318915
DATA: RIGID2    53    54      C    CA    25    28      2.37472287      2.37472287
DATA: RIGID2    53    54      C     C    25    29      3.08918325      3.08918325
DATA: RIGID2    53    55      C     N    25    30      3.54132964      3.54132964
DATA: RIGID2    53    55      C    CA    25    31      4.76500940      4.76500940
DATA: RIGID2    53    55      C     C    25    32      5.95248115      5.95248115
DATA: RIGID2    53    56      C     N    25    33      7.11229059      7.11229059
DATA: RIGID2    53    56      C    CA    25    34      8.30498791      8.30498791
DATA: RIGID2    53    56      C     C    25    35      9.20213494      9.20213494
DATA: RIGID2    53    57      C     N    25    36      8.80472620      8.80472620
DATA: RIGID2    53    57      C    CA    25    37      9.91904918      9.91904918
DATA: RIGID2    53    57      C     C    25    38     10.64212566     10.64212566
DATA: RIGID2    53    46      C     N    25     1     12.44902333     12.44902333
DATA: RIGID2    53    46      C    CA    25     2     11.10797090     11.10797090
DATA: RIGID2    54    54      N    CA    27    28      1.44890343      1.44890343
DATA: RIGID2    54    54      N     C    27    29      2.44317125      2.44317125
DATA: RIGID2    54    55      N     N    27    30      2.85316504      2.85316504
DATA: RIGID2    54    55      N    CA    27    31      4.26102079      4.26102079
DATA: RIGID2    54    55      N     C    27    32      5.22149801      5.22149801
DATA: RIGID2    54    56      N     N    27    33      6.46831784      6.46831784
DATA: RIGID2    54    56      N    CA    27    34      7.53358923      7.53358923
DATA: RIGID2    54    56      N     C    27    35      8.52008133      8.52008133
DATA: RIGID2    54    57      N     N    27    36      8.26120313      8.26120313
DATA: RIGID2    54    57      N    CA    27    37      9.45345982      9.45345982
DATA: RIGID2    54    57      N     C    27    38     10.06801698     10.06801698
DATA: RIGID2    54    46      N     N    27     1     12.87747661     12.87747661
DATA: RIGID2    54    46      N    CA    27     2     11.58288856     11.58288856
DATA: RIGID2    54    54     CA     C    28    29      1.49123102      1.49123102
DATA: RIGID2    54    55     CA     N    28    30      2.42230493      2.42230493
DATA: RIGID2    54    55     CA    CA    28    31      3.74117148      3.74117148
DATA: RIGID2    54    55     CA     C    28    32      4.41784601      4.41784601
DATA: RIGID2    54    56     CA     N    28    33      5.66977506      5.66977506
DATA: RIGID2    54    56     CA    CA    28    34      6.62268950      6.62268950
DATA: RIGID2    54    56     CA     C    28    35      7.48521431      7.48521431
DATA: RIGID2    54    57     CA     N    28    36      7.17911387      7.17911387
DATA: RIGID2    54    57     CA    CA    28    37      8.31446289      8.31446289
DATA: RIGID2    54    57     CA     C    28    38      8.80906570      8.80906570
DATA: RIGID2    54    46     CA     N    28     1     14.15388726     14.15388726
DATA: RIGID2    54    46     CA    CA    28     2     12.84278039     12.84278039
DATA: RIGID2    54    55      C     N    29    30      1.32785740      1.32785740
DATA: RIGID2    54    55      C    CA    29    31      2.35519521      2.35519521
DATA: RIGID2    54    55      C     C    29    32      3.11609909      3.11609909
DATA: RIGID2    54    56      C     N    29    33      4.30375870      4.30375870
DATA: RIGID2    54    56      C    CA    29    34      5.37409732      5.37409732
DATA: RIGID2    54    56      C     C    29    35      6.19485778      6.19485778
DATA: RIGID2    54    57      C     N    29    36      5.84238868      5.84238868
DATA: RIGID2    54    57      C    CA    29    37      7.01118243      7.01118243
DATA: RIGID2    54    57      C     C    29    38      7.65350025      7.65350025
DATA: RIGID2    54    46      C     N    29     1     14.14725897     14.14725897
DATA: RIGID2    54    46      C    CA    29     2     12.79846272     12.79846272
DATA: RIGID2    55    55      N    CA    30    31      1.46062579      1.46062579
DATA: RIGID2    55    55      N     C    30    32      2.45882509      2.45882509
DATA: RIGID2    55    56      N     N    30    33      3.65471395      3.65471395
DATA: RIGID2    55    56      N    CA    30    34      4.81662387      4.81662387
DATA: RIGID2    55    56      N     C    30    35      5.85679986      5.85679986
DATA: RIGID2    55    57      N     N    30    36      5.70041886      5.70041886
DATA: RIGID2    55    57      N    CA    30    37      7.01180728      7.01180728
DATA: RIGID2    55    57      N     C    30    38      7.78687580      7.78687580
DATA: RIGID2    55    46      N     N    30     1     13.29707720     13.29707720
DATA: RIGID2    55    46      N    CA    30     2     11.97186475     11.97186475
DATA: RIGID2    55    55     CA     C    31    32      1.53824874      1.53824874
DATA: RIGID2    55    56     CA     N    31    33      2.43101097      2.43101097
DATA: RIGID2    55    56     CA    CA    31    34      3.77353019      3.77353019
DATA: RIGID2    55    56     CA     C    31    35      4.74421638      4.74421638
DATA: RIGID2    55    57     CA     N    31    36      4.57097703      4.57097703
DATA: RIGID2    55    57     CA    CA    31    37      5.90258565      5.90258565
DATA: RIGID2    55    57     CA     C    31    38      6.85173690      6.85173690
DATA: RIGID2    55    46     CA     N    31     1     13.62135603     13.62135603
DATA: RIGID2    55    46     CA    CA    31     2     12.28207667     12.28207667
DATA: RIGID2    55    56      C     N    32    33      1.30107698      1.30107698
DATA: RIGID2    55    56      C    CA    32    34      2.36288910      2.36288910
DATA: RIGID2    55    56      C     C    32    35      3.45616347      3.45616347
DATA: RIGID2    55    57      C     N    32    36      3.54617820      3.54617820
DATA: RIGID2    55    57      C    CA    32    37      4.97938456      4.97938456
DATA: RIGID2    55    57      C     C    32    38      5.75365582      5.75365582
DATA: RIGID2    55    46      C     N    32     1     14.79732424     14.79732424
DATA: RIGID2    55    46      C    CA    32     2     13.50539923     13.50539923
DATA: RIGID2    56    56      N    CA    33    34      1.44705631      1.44705631
DATA: RIGID2    56    56      N     C    33    35      2.43487060      2.43487060
DATA: RIGID2    56    57      N     N    33    36      2.65666223      2.65666223
DATA: RIGID2    56    57      N    CA    33    37      4.10648891      4.10648891
DATA: RIGID2    56    57      N     C    33    38      5.03087926      5.03087926
DATA: RIGID2    56    46      N     N    33     1     15.31686445     15.31686445
DATA: RIGID2    56    46      N    CA    33     2     14.03226925     14.03226925
DATA: RIGID2    56    56     CA     C    34    35      1.49780202      1.49780202
DATA: RIGID2    56    57     CA     N    34    36      2.38636416      2.38636416
DATA: RIGID2    56    57     CA    CA    34    37      3.75206866      3.75206866
DATA: RIGID2    56    57     CA     C    34    38      4.37334353      4.37334353
DATA: RIGID2    56    46     CA     N    34     1     16.43573766     16.43573766
DATA: RIGID2    56    46     CA    CA    34     2     15.19702959     15.19702959
DATA: RIGID2    56    57      C     N    35    36      1.30396658      1.30396658
DATA: RIGID2    56    57      C    CA    35    37      2.38546438      2.38546438
DATA: RIGID2    56    57      C     C    35    38      2.99344997      2.99344997
DATA: RIGID2    56    46      C     N    35     1     17.64769505     17.64769505
DATA: RIGID2    56    46      C    CA    35     2     16.37702527     16.37702527
DATA: RIGID2    57    57      N    CA    36    37      1.46748116      1.46748116
DATA: RIGID2    57    57      N     C    36    38      2.48724535      2.48724535
DATA: RIGID2    57    46      N     N    36     1     17.73806814     17.73806814
DATA: RIGID2    57    46      N    CA    36     2     16.41218515     16.41218515
DATA: RIGID2    57    57     CA     C    37    38      1.53864435      1.53864435
DATA: RIGID2    57    46     CA     N    37     1     18.98729088     18.98729088
DATA: RIGID2    57    46     CA    CA    37     2     17.64244086     17.64244086
DATA: RIGID2    57    46      C     N    38     1     20.20911411     20.20911411
DATA: RIGID2    57    46      C    CA    38     2     18.87573876     18.87573876
DATA: RIGID2    46    46      N    CA     1     2      1.48755491      1.48755491

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    52    52      C    HA    21    22      2.05748190      2.05748190
DATA: HYDRORIG2    52    53     CA     H    20    26      2.52342245      2.52342245
DATA: HYDRORIG2    52    53      C     H    21    26      2.02036260      2.02036260
DATA: HYDRORIG2    53    53      N     H    23    26      1.00383038      1.00383038
DATA: HYDRORIG2    53    53     CA     H    24    26      2.10721532      2.10721532

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS     46    46      N     C     1     3 2.49727 2.49727
DATA: LINKS     49    49      N     C    10    12 2.36844 2.36844
DATA: LINKS     52    52      N     C    19    21 2.46293 2.46293
