INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    122   CA      2  1.03400 -3.51900 -10.72400
DATA: ANCHOR    124   CA      8  1.17100 -9.32400 -13.15000
DATA: ANCHOR    126   CA     16 -3.36000 -11.38100 -10.92100

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2   128   129      C    CA    23    25      2.45193165      2.45193165
DATA: RIGID2   128   129      C     C    23    26      3.17311216      3.17311216
DATA: RIGID2   128   122      C     N    23     1     15.22711980     15.22711980
DATA: RIGID2   128   122      C    CA    23     2     15.22018608     15.22018608
DATA: RIGID2   129   129      N    CA    24    25      1.45112398      1.45112398
DATA: RIGID2   129   129      N     C    24    26      2.49759674      2.49759674
DATA: RIGID2   129   122      N     N    24     1     14.89768694     14.89768694
DATA: RIGID2   129   122      N    CA    24     2     14.95084691     14.95084691
DATA: RIGID2   129   129     CA     C    25    26      1.52153361      1.52153361
DATA: RIGID2   129   122     CA     N    25     1     15.57138017     15.57138017
DATA: RIGID2   129   122     CA    CA    25     2     15.73719198     15.73719198
DATA: RIGID2   129   122      C     N    26     1     15.26686777     15.26686777
DATA: RIGID2   129   122      C    CA    26     2     15.55069358     15.55069358
DATA: RIGID2   122   122      N    CA     1     2      1.45489661      1.45489661

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS    122   122      N     C     1     3 2.50773 2.50773
DATA: LINKS    124   124      N     C     7     9 2.50403 2.50403
DATA: LINKS    126   126      N     C    15    17 2.50109 2.50109
