INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    420   CA      2 76.17800 55.03500 15.74800
DATA: ANCHOR    422   CA      8 77.45400 55.60300 22.44500
DATA: ANCHOR    424   CA     14 77.79700 53.67100 27.51600

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1   422   424      C    CA     9    14      4.45463445      4.45463445
DATA: RIGID1   423   423      N    CA    10    11      1.46729861      1.46729861
DATA: RIGID1   423   423      N     C    10    12      2.48474906      2.48474906
DATA: RIGID1   423   424      N     N    10    13      2.79569688      2.79569688
DATA: RIGID1   423   424      N    CA    10    14      4.21193935      4.21193935
DATA: RIGID1   423   423     CA     C    11    12      1.53044958      1.53044958
DATA: RIGID1   423   424     CA     N    11    13      2.42658716      2.42658716
DATA: RIGID1   423   424     CA    CA    11    14      3.81712727      3.81712727
DATA: RIGID1   423   424      C     N    12    13      1.33174844      1.33174844
DATA: RIGID1   423   424      C    CA    12    14      2.45601819      2.45601819
DATA: RIGID1   424   424      N    CA    13    14      1.45823591      1.45823591

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1   424   424      N    HA    13    16      2.07598191      2.07598191
DATA: HYDRORIG1   424   424     CA    HA    14    16      1.09356142      1.09356142

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2   424   424     CA     C    14    15      1.53042431      1.53042431
DATA: RIGID2   424   425     CA     N    14    17      2.42310469      2.42310469
DATA: RIGID2   424   425     CA    CA    14    18      3.79908346      3.79908346
DATA: RIGID2   424   425     CA     C    14    19      4.59294524      4.59294524
DATA: RIGID2   424   426     CA     N    14    21      4.36363968      4.36363968
DATA: RIGID2   424   426     CA    CA    14    22      5.56477356      5.56477356
DATA: RIGID2   424   426     CA     C    14    23      6.08998409      6.08998409
DATA: RIGID2   424   427     CA     N    14    24      7.42071243      7.42071243
DATA: RIGID2   424   427     CA    CA    14    25      8.30186081      8.30186081
DATA: RIGID2   424   427     CA     C    14    26      8.23572862      8.23572862
DATA: RIGID2   424   420     CA     N    14     1     11.85078761     11.85078761
DATA: RIGID2   424   420     CA    CA    14     2     11.95690091     11.95690091
DATA: RIGID2   424   425      C     N    15    17      1.32191144      1.32191144
DATA: RIGID2   424   425      C    CA    15    18      2.41889600      2.41889600
DATA: RIGID2   424   425      C     C    15    19      3.26604514      3.26604514
DATA: RIGID2   424   426      C     N    15    21      3.34734349      3.34734349
DATA: RIGID2   424   426      C    CA    15    22      4.66376954      4.66376954
DATA: RIGID2   424   426      C     C    15    23      5.13647739      5.13647739
DATA: RIGID2   424   427      C     N    15    24      6.45119124      6.45119124
DATA: RIGID2   424   427      C    CA    15    25      7.34672122      7.34672122
DATA: RIGID2   424   427      C     C    15    26      7.17375072      7.17375072
DATA: RIGID2   424   420      C     N    15     1     11.61236456     11.61236456
DATA: RIGID2   424   420      C    CA    15     2     11.53479366     11.53479366
DATA: RIGID2   425   425      N    CA    17    18      1.46100453      1.46100453
DATA: RIGID2   425   425      N     C    17    19      2.49765995      2.49765995
DATA: RIGID2   425   426      N     N    17    21      2.71608291      2.71608291
DATA: RIGID2   425   426      N    CA    17    22      4.15675269      4.15675269
DATA: RIGID2   425   426      N     C    17    23      4.95339990      4.95339990
DATA: RIGID2   425   427      N     N    17    24      6.21406931      6.21406931
DATA: RIGID2   425   427      N    CA    17    25      7.29903237      7.29903237
DATA: RIGID2   425   427      N     C    17    26      7.27432104      7.27432104
DATA: RIGID2   425   420      N     N    17     1     12.68717915     12.68717915
DATA: RIGID2   425   420      N    CA    17     2     12.53307590     12.53307590
DATA: RIGID2   425   425     CA     C    18    19      1.53345650      1.53345650
DATA: RIGID2   425   426     CA     N    18    21      2.43375305      2.43375305
DATA: RIGID2   425   426     CA    CA    18    22      3.80865077      3.80865077
DATA: RIGID2   425   426     CA     C    18    23      4.54518122      4.54518122
DATA: RIGID2   425   427     CA     N    18    24      5.66729502      5.66729502
DATA: RIGID2   425   427     CA    CA    18    25      6.75544011      6.75544011
DATA: RIGID2   425   427     CA     C    18    26      6.64710314      6.64710314
DATA: RIGID2   425   420     CA     N    18     1     12.82349351     12.82349351
DATA: RIGID2   425   420     CA    CA    18     2     12.50601729     12.50601729
DATA: RIGID2   425   426      C     N    19    21      1.32477735      1.32477735
DATA: RIGID2   425   426      C    CA    19    22      2.42891994      2.42891994
DATA: RIGID2   425   426      C     C    19    23      3.15003398      3.15003398
DATA: RIGID2   425   427      C     N    19    24      4.18665461      4.18665461
DATA: RIGID2   425   427      C    CA    19    25      5.34469055      5.34469055
DATA: RIGID2   425   427      C     C    19    26      5.39654243      5.39654243
DATA: RIGID2   425   420      C     N    19     1     13.40928335     13.40928335
DATA: RIGID2   425   420      C    CA    19     2     13.00335175     13.00335175
DATA: RIGID2   426   426      N    CA    21    22      1.45354561      1.45354561
DATA: RIGID2   426   426      N     C    21    23      2.50714117      2.50714117
DATA: RIGID2   426   427      N     N    21    24      3.66280681      3.66280681
DATA: RIGID2   426   427      N    CA    21    25      4.93140484      4.93140484
DATA: RIGID2   426   427      N     C    21    26      5.27757303      5.27757303
DATA: RIGID2   426   420      N     N    21     1     13.92906568     13.92906568
DATA: RIGID2   426   420      N    CA    21     2     13.59893574     13.59893574
DATA: RIGID2   426   426     CA     C    22    23      1.53224988      1.53224988
DATA: RIGID2   426   427     CA     N    22    24      2.43923121      2.43923121
DATA: RIGID2   426   427     CA    CA    22    25      3.83047992      3.83047992
DATA: RIGID2   426   427     CA     C    22    26      4.51768186      4.51768186
DATA: RIGID2   426   420     CA     N    22     1     14.70368692     14.70368692
DATA: RIGID2   426   420     CA    CA    22     2     14.31305635     14.31305635
DATA: RIGID2   426   427      C     N    23    24      1.33147023      1.33147023
DATA: RIGID2   426   427      C    CA    23    25      2.45372392      2.45372392
DATA: RIGID2   426   427      C     C    23    26      3.04292363      3.04292363
DATA: RIGID2   426   420      C     N    23     1     13.97794360     13.97794360
DATA: RIGID2   426   420      C    CA    23     2     13.52034638     13.52034638
DATA: RIGID2   427   427      N    CA    24    25      1.46963728      1.46963728
DATA: RIGID2   427   427      N     C    24    26      2.54137372      2.54137372
DATA: RIGID2   427   420      N     N    24     1     14.76204499     14.76204499
DATA: RIGID2   427   420      N    CA    24     2     14.21635360     14.21635360
DATA: RIGID2   427   427     CA     C    25    26      1.52406729      1.52406729
DATA: RIGID2   427   420     CA     N    25     1     14.44715137     14.44715137
DATA: RIGID2   427   420     CA    CA    25     2     13.83890494     13.83890494
DATA: RIGID2   427   420      C     N    26     1     13.16092547     13.16092547
DATA: RIGID2   427   420      C    CA    26     2     12.48004625     12.48004625
DATA: RIGID2   420   420      N    CA     1     2      1.46588565      1.46588565

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2   424   424      C    HA    15    16      2.14909659      2.14909659
DATA: HYDRORIG2   424   425     CA     H    14    20      2.55754700      2.55754700
DATA: HYDRORIG2   424   425      C     H    15    20      2.02227908      2.02227908
DATA: HYDRORIG2   425   425      N     H    17    20      0.99801190      0.99801190
DATA: HYDRORIG2   425   425     CA     H    18    20      2.12835618      2.12835618

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS    420   420      N     C     1     3 2.56967 2.56967
DATA: LINKS    422   422      N     C     7     9 2.54445 2.54445
DATA: LINKS    424   424      N     C    13    15 2.46286 2.46286
