INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    334   CA      2 36.19500 19.82000 64.15300
DATA: ANCHOR    336   CA      8 30.69200 16.28000 66.27100
DATA: ANCHOR    338   CA     14 26.38100 12.11400 68.89200

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1   337   337      N     C    10    12      2.48029901      2.48029901
DATA: RIGID1   337   338      N     N    10    13      3.40015266      3.40015266
DATA: RIGID1   337   338      N    CA    10    14      4.67121372      4.67121372
DATA: RIGID1   337   337     CA     C    11    12      1.53669442      1.53669442
DATA: RIGID1   337   338     CA     N    11    13      2.42910894      2.42910894
DATA: RIGID1   337   338     CA    CA    11    14      3.81408575      3.81408575
DATA: RIGID1   337   338      C     N    12    13      1.34218998      1.34218998
DATA: RIGID1   337   338      C    CA    12    14      2.45201969      2.45201969
DATA: RIGID1   338   338      N    CA    13    14      1.45619383      1.45619383

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1   338   338      N    HA    13    16      1.99065737      1.99065737
DATA: HYDRORIG1   338   338     CA    HA    14    16      1.09259850      1.09259850

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2   338   338     CA     C    14    15      1.48622416      1.48622416
DATA: RIGID2   338   339     CA     N    14    17      2.39231454      2.39231454
DATA: RIGID2   338   339     CA    CA    14    18      3.76412501      3.76412501
DATA: RIGID2   338   339     CA     C    14    19      4.64874739      4.64874739
DATA: RIGID2   338   340     CA     N    14    21      4.48634619      4.48634619
DATA: RIGID2   338   340     CA    CA    14    22      5.76616838      5.76616838
DATA: RIGID2   338   340     CA     C    14    23      5.84340349      5.84340349
DATA: RIGID2   338   341     CA     N    14    24      7.10288512      7.10288512
DATA: RIGID2   338   341     CA    CA    14    25      7.58025121      7.58025121
DATA: RIGID2   338   341     CA     C    14    26      7.27186564      7.27186564
DATA: RIGID2   338   334     CA     N    14     1     13.82285038     13.82285038
DATA: RIGID2   338   334     CA    CA    14     2     13.34747741     13.34747741
DATA: RIGID2   338   339      C     N    15    17      1.32414085      1.32414085
DATA: RIGID2   338   339      C    CA    15    18      2.42539171      2.42539171
DATA: RIGID2   338   339      C     C    15    19      3.37063498      3.37063498
DATA: RIGID2   338   340      C     N    15    21      3.50184894      3.50184894
DATA: RIGID2   338   340      C    CA    15    22      4.87287444      4.87287444
DATA: RIGID2   338   340      C     C    15    23      5.19426798      5.19426798
DATA: RIGID2   338   341      C     N    15    24      6.47434091      6.47434091
DATA: RIGID2   338   341      C    CA    15    25      7.15410720      7.15410720
DATA: RIGID2   338   341      C     C    15    26      7.13712547      7.13712547
DATA: RIGID2   338   334      C     N    15     1     15.02105069     15.02105069
DATA: RIGID2   338   334      C    CA    15     2     14.61158831     14.61158831
DATA: RIGID2   339   339      N    CA    17    18      1.45714929      1.45714929
DATA: RIGID2   339   339      N     C    17    19      2.52754261      2.52754261
DATA: RIGID2   339   340      N     N    17    21      2.78328382      2.78328382
DATA: RIGID2   339   340      N    CA    17    22      4.25110809      4.25110809
DATA: RIGID2   339   340      N     C    17    23      4.91211793      4.91211793
DATA: RIGID2   339   341      N     N    17    24      6.21394792      6.21394792
DATA: RIGID2   339   341      N    CA    17    25      7.11277641      7.11277641
DATA: RIGID2   339   341      N     C    17    26      7.13342921      7.13342921
DATA: RIGID2   339   334      N     N    17     1     14.94233026     14.94233026
DATA: RIGID2   339   334      N    CA    17     2     14.61115187     14.61115187
DATA: RIGID2   339   339     CA     C    18    19      1.52931229      1.52931229
DATA: RIGID2   339   340     CA     N    18    21      2.45046147      2.45046147
DATA: RIGID2   339   340     CA    CA    18    22      3.83568778      3.83568778
DATA: RIGID2   339   340     CA     C    18    23      4.82432957      4.82432957
DATA: RIGID2   339   341     CA     N    18    24      6.03842911      6.03842911
DATA: RIGID2   339   341     CA    CA    18    25      7.13127383      7.13127383
DATA: RIGID2   339   341     CA     C    18    26      7.43423746      7.43423746
DATA: RIGID2   339   334     CA     N    18     1     16.17097603     16.17097603
DATA: RIGID2   339   334     CA    CA    18     2     15.89511294     15.89511294
DATA: RIGID2   339   340      C     N    19    21      1.33613811      1.33613811
DATA: RIGID2   339   340      C    CA    19    22      2.44812184      2.44812184
DATA: RIGID2   339   340      C     C    19    23      3.61125783      3.61125783
DATA: RIGID2   339   341      C     N    19    24      4.72000139      4.72000139
DATA: RIGID2   339   341      C    CA    19    25      5.93556646      5.93556646
DATA: RIGID2   339   341      C     C    19    26      6.41733756      6.41733756
DATA: RIGID2   339   334      C     N    19     1     16.48859903     16.48859903
DATA: RIGID2   339   334      C    CA    19     2     16.33418830     16.33418830
DATA: RIGID2   340   340      N    CA    21    22      1.47445031      1.47445031
DATA: RIGID2   340   340      N     C    21    23      2.47246123      2.47246123
DATA: RIGID2   340   341      N     N    21    24      3.67876453      3.67876453
DATA: RIGID2   340   341      N    CA    21    25      4.84801036      4.84801036
DATA: RIGID2   340   341      N     C    21    26      5.17148203      5.17148203
DATA: RIGID2   340   334      N     N    21     1     15.59005762     15.59005762
DATA: RIGID2   340   334      N    CA    21     2     15.50182531     15.50182531
DATA: RIGID2   340   340     CA     C    22    23      1.52861676      1.52861676
DATA: RIGID2   340   341     CA     N    22    24      2.43903285      2.43903285
DATA: RIGID2   340   341     CA    CA    22    25      3.79381519      3.79381519
DATA: RIGID2   340   341     CA     C    22    26      4.33888969      4.33888969
DATA: RIGID2   340   334     CA     N    22     1     16.01084364     16.01084364
DATA: RIGID2   340   334     CA    CA    22     2     16.04179234     16.04179234
DATA: RIGID2   340   341      C     N    23    24      1.31182549      1.31182549
DATA: RIGID2   340   341      C    CA    23    25      2.38305647      2.38305647
DATA: RIGID2   340   341      C     C    23    26      2.90886472      2.90886472
DATA: RIGID2   340   334      C     N    23     1     15.69213804     15.69213804
DATA: RIGID2   340   334      C    CA    23     2     15.74235678     15.74235678
DATA: RIGID2   341   341      N    CA    24    25      1.46737323      1.46737323
DATA: RIGID2   341   341      N     C    24    26      2.47671799      2.47671799
DATA: RIGID2   341   334      N     N    24     1     16.29436721     16.29436721
DATA: RIGID2   341   334      N    CA    24     2     16.43347601     16.43347601
DATA: RIGID2   341   341     CA     C    25    26      1.54543558      1.54543558
DATA: RIGID2   341   334     CA     N    25     1     16.18384452     16.18384452
DATA: RIGID2   341   334     CA    CA    25     2     16.34081913     16.34081913
DATA: RIGID2   341   334      C     N    26     1     14.73507681     14.73507681
DATA: RIGID2   341   334      C    CA    26     2     14.91630720     14.91630720
DATA: RIGID2   334   334      N    CA     1     2      1.45139968      1.45139968

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2   338   338      C    HA    15    16      2.09716434      2.09716434
DATA: HYDRORIG2   338   339     CA     H    14    20      2.53617983      2.53617983
DATA: HYDRORIG2   338   339      C     H    15    20      2.01958779      2.01958779
DATA: HYDRORIG2   339   339      N     H    17    20      0.99629286      0.99629286
DATA: HYDRORIG2   339   339     CA     H    18    20      2.11995310      2.11995310

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS    334   334      N     C     1     3 2.31115 2.31115
DATA: LINKS    336   336      N     C     7     9 2.41068 2.41068
DATA: LINKS    338   338      N     C    13    15 2.48965 2.48965
