INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     20   CA      2 -8.31300  0.85500 30.24800
DATA: ANCHOR     22   CA      8 -8.28600  7.11500 30.64600
DATA: ANCHOR     24   CA     14 -3.47200  6.58700 27.14800

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2    25    20      N     N    17     1     11.88201880     11.88201880
DATA: RIGID2    25    20      N    CA    17     2     10.52227317     10.52227317
DATA: RIGID2    25    25     CA     C    18    19      1.52007210      1.52007210
DATA: RIGID2    25    26     CA     N    18    21      2.46858708      2.46858708
DATA: RIGID2    25    26     CA    CA    18    22      3.82733159      3.82733159
DATA: RIGID2    25    26     CA     C    18    23      4.47533952      4.47533952
DATA: RIGID2    25    27     CA     N    18    24      4.25624593      4.25624593
DATA: RIGID2    25    27     CA    CA    18    25      5.32044518      5.32044518
DATA: RIGID2    25    27     CA     C    18    26      5.06243114      5.06243114
DATA: RIGID2    25    20     CA     N    18     1     13.19546263     13.19546263
DATA: RIGID2    25    20     CA    CA    18     2     11.80813878     11.80813878
DATA: RIGID2    25    26      C     N    19    21      1.33568152      1.33568152
DATA: RIGID2    25    26      C    CA    19    22      2.43024359      2.43024359
DATA: RIGID2    25    26      C     C    19    23      3.06805098      3.06805098
DATA: RIGID2    25    27      C     N    19    24      3.13296736      3.13296736
DATA: RIGID2    25    27      C    CA    19    25      4.32091396      4.32091396
DATA: RIGID2    25    27      C     C    19    26      4.47169654      4.47169654
DATA: RIGID2    25    20      C     N    19     1     13.66381089     13.66381089
DATA: RIGID2    25    20      C    CA    19     2     12.26581229     12.26581229
DATA: RIGID2    26    26      N    CA    21    22      1.45838574      1.45838574
DATA: RIGID2    26    26      N     C    21    23      2.48969480      2.48969480
DATA: RIGID2    26    27      N     N    21    24      2.73816064      2.73816064
DATA: RIGID2    26    27      N    CA    21    25      4.15575465      4.15575465
DATA: RIGID2    26    27      N     C    21    26      4.58640355      4.58640355
DATA: RIGID2    26    20      N     N    21     1     13.20754828     13.20754828
DATA: RIGID2    26    20      N    CA    21     2     11.84238764     11.84238764
DATA: RIGID2    26    26     CA     C    22    23      1.52625874      1.52625874
DATA: RIGID2    26    27     CA     N    22    24      2.42062996      2.42062996
DATA: RIGID2    26    27     CA    CA    22    25      3.79577215      3.79577215
DATA: RIGID2    26    27     CA     C    22    26      4.69499343      4.69499343
DATA: RIGID2    26    20     CA     N    22     1     13.86961630     13.86961630
DATA: RIGID2    26    20     CA    CA    22     2     12.51964007     12.51964007
DATA: RIGID2    26    27      C     N    23    24      1.32957785      1.32957785
DATA: RIGID2    26    27      C    CA    23    25      2.42472972      2.42472972
DATA: RIGID2    26    27      C     C    23    26      3.59273474      3.59273474
DATA: RIGID2    26    20      C     N    23     1     13.74764136     13.74764136
DATA: RIGID2    26    20      C    CA    23     2     12.37284488     12.37284488
DATA: RIGID2    27    27      N    CA    24    25      1.46355082      1.46355082
DATA: RIGID2    27    27      N     C    24    26      2.36241682      2.36241682
DATA: RIGID2    27    20      N     N    24     1     12.69068516     12.69068516
DATA: RIGID2    27    20      N    CA    24     2     11.29273164     11.29273164
DATA: RIGID2    27    27     CA     C    25    26      1.54088170      1.54088170
DATA: RIGID2    27    20     CA     N    25     1     12.75546329     12.75546329
DATA: RIGID2    27    20     CA    CA    25     2     11.35394722     11.35394722
DATA: RIGID2    27    20      C     N    26     1     11.95144442     11.95144442
DATA: RIGID2    27    20      C    CA    26     2     10.52150188     10.52150188
DATA: RIGID2    20    20      N    CA     1     2      1.45287802      1.45287802

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    24    24      C    HA    15    16      2.03785739      2.03785739
DATA: HYDRORIG2    24    25     CA     H    14    20      2.57685692      2.57685692
DATA: HYDRORIG2    24    25      C     H    15    20      2.04158108      2.04158108
DATA: HYDRORIG2    25    25      N     H    17    20      0.99795257      0.99795257
DATA: HYDRORIG2    25    25     CA     H    18    20      2.14524361      2.14524361

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS     20    20      N     C     1     3 2.49671 2.49671
DATA: LINKS     22    22      N     C     7     9 2.51379 2.51379
DATA: LINKS     24    24      N     C    13    15 2.51815 2.51815
