INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    178   CA      2 43.84700 21.66400  6.56500
DATA: ANCHOR    181   CA     16 53.36400 21.31600  5.64100
DATA: ANCHOR    184   CA     30 51.35600 29.76800  6.57800

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG0   179   180     CA     H     6    13      2.54849501      2.54849501
DATA: HYDRORIG0   179   180      C     H     7    13      2.02694857      2.02694857
DATA: HYDRORIG0   180   180      N     H    10    13      1.01367183      1.01367183
DATA: HYDRORIG0   180   180     CA     H    11    13      2.12134445      2.12134445
DATA: HYDRORIG0   180   180      H    HA    13    14      2.83780649      3.03780649
DATA: HYDRORIG0   180   181      H     H    13    18      4.37140325      4.57140325
DATA: HYDRORIG0   180   180      N    HA    10    14      2.10734836      2.10734836
DATA: HYDRORIG0   180   180     CA    HA    11    14      1.09418924      1.09418924
DATA: HYDRORIG0   180   180      C    HA    12    14      2.15862411      2.15862411
DATA: HYDRORIG0   180   181     HA     H    14    18      2.61697327      2.81697327
DATA: HYDRORIG0   180   181     CA     H    11    18      2.58853215      2.58853215
DATA: HYDRORIG0   180   181      C     H    12    18      2.05020015      2.05020015
DATA: HYDRORIG0   181   181      N     H    15    18      1.02153801      1.02153801
DATA: HYDRORIG0   181   181     CA     H    16    18      2.13592460      2.13592460

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1   181   181     CA     C    16    17      1.52871110      1.52871110
DATA: RIGID1   181   182     CA     N    16    19      2.39856752      2.39856752
DATA: RIGID1   181   182     CA    CA    16    20      3.79917377      3.79917377
DATA: RIGID1   181   182     CA     C    16    21      4.72355928      4.72355928
DATA: RIGID1   181   183     CA     N    16    24      5.97980824      5.97980824
DATA: RIGID1   181   183     CA    CA    16    25      7.06339310      7.06339310
DATA: RIGID1   181   183     CA     C    16    26      7.35040674      7.35040674
DATA: RIGID1   181   184     CA     N    16    29      8.02696370      8.02696370
DATA: RIGID1   181   184     CA    CA    16    30      8.73763911      8.73763911
DATA: RIGID1   181   182      C     N    17    19      1.31655929      1.31655929
DATA: RIGID1   181   182      C    CA    17    20      2.45874602      2.45874602
DATA: RIGID1   181   182      C     C    17    21      3.54042776      3.54042776
DATA: RIGID1   181   183      C     N    17    24      4.68775543      4.68775543
DATA: RIGID1   181   183      C    CA    17    25      5.88527270      5.88527270
DATA: RIGID1   181   183      C     C    17    26      6.38273431      6.38273431
DATA: RIGID1   181   184      C     N    17    29      7.19681722      7.19681722
DATA: RIGID1   181   184      C    CA    17    30      8.08178499      8.08178499
DATA: RIGID1   182   182      N    CA    19    20      1.45408385      1.45408385
DATA: RIGID1   182   182      N     C    19    21      2.45388763      2.45388763
DATA: RIGID1   182   183      N     N    19    24      3.67760388      3.67760388
DATA: RIGID1   182   183      N    CA    19    25      4.86881772      4.86881772
DATA: RIGID1   182   183      N     C    19    26      5.21480510      5.21480510
DATA: RIGID1   182   184      N     N    19    29      6.09818670      6.09818670
DATA: RIGID1   182   184      N    CA    19    30      6.92920886      6.92920886
DATA: RIGID1   182   182     CA     C    20    21      1.52041075      1.52041075
DATA: RIGID1   182   183     CA     N    20    24      2.44594897      2.44594897
DATA: RIGID1   182   183     CA    CA    20    25      3.80961238      3.80961238
DATA: RIGID1   182   183     CA     C    20    26      4.37156733      4.37156733
DATA: RIGID1   182   184     CA     N    20    29      5.44003582      5.44003582
DATA: RIGID1   182   184     CA    CA    20    30      6.41993775      6.41993775
DATA: RIGID1   182   183      C     N    21    24      1.33442921      1.33442921
DATA: RIGID1   182   183      C    CA    21    25      2.41993502      2.41993502
DATA: RIGID1   182   183      C     C    21    26      2.94535257      2.94535257
DATA: RIGID1   182   184      C     N    21    29      3.94989126      3.94989126
DATA: RIGID1   182   184      C    CA    21    30      5.01689646      5.01689646
DATA: RIGID1   183   183      N    CA    24    25      1.46592909      1.46592909
DATA: RIGID1   183   183      N     C    24    26      2.46676510      2.46676510
DATA: RIGID1   183   184      N     N    24    29      3.60439473      3.60439473
DATA: RIGID1   183   184      N    CA    24    30      4.83230736      4.83230736
DATA: RIGID1   183   183     CA     C    25    26      1.53057692      1.53057692
DATA: RIGID1   183   184     CA     N    25    29      2.42177228      2.42177228
DATA: RIGID1   183   184     CA    CA    25    30      3.78872355      3.78872355
DATA: RIGID1   183   184      C     N    26    29      1.34197200      1.34197200
DATA: RIGID1   183   184      C    CA    26    30      2.41169000      2.41169000
DATA: RIGID1   184   184      N    CA    29    30      1.46742552      1.46742552

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1   181   182     CA     H    16    22      2.49093989      2.49093989
DATA: HYDRORIG1   181   182      C     H    17    22      2.01053791      2.01053791
DATA: HYDRORIG1   182   182      N     H    19    22      1.01623665      1.01623665
DATA: HYDRORIG1   182   182     CA     H    20    22      2.11307561      2.11307561
DATA: HYDRORIG1   182   182      H    HA    22    23      2.92884838      3.12884838
DATA: HYDRORIG1   182   183      H     H    22    27      4.30603014      4.50603014
DATA: HYDRORIG1   182   182      N    HA    19    23      2.06366321      2.06366321
DATA: HYDRORIG1   182   182     CA    HA    20    23      1.10140569      1.10140569
DATA: HYDRORIG1   182   182      C    HA    21    23      2.15209333      2.15209333
DATA: HYDRORIG1   182   183     HA     H    23    27      2.60220004      2.80220004
DATA: HYDRORIG1   182   183     HA    HA    23    28      4.15897992      4.35897992
DATA: HYDRORIG1   182   183     CA     H    20    27      2.60864863      2.60864863
DATA: HYDRORIG1   182   183      C     H    21    27      2.04221239      2.04221239
DATA: HYDRORIG1   183   183      N     H    24    27      1.00158408      1.00158408
DATA: HYDRORIG1   183   183     CA     H    25    27      2.14172692      2.14172692
DATA: HYDRORIG1   183   183      H    HA    27    28      2.61509064      2.81509064
DATA: HYDRORIG1   183   184      H     H    27    32      4.54141238      4.74141238
DATA: HYDRORIG1   183   183      N    HA    24    28      2.06707725      2.06707725
DATA: HYDRORIG1   183   183     CA    HA    25    28      1.10334432      1.10334432
DATA: HYDRORIG1   183   183      C    HA    26    28      2.17343200      2.17343200
DATA: HYDRORIG1   183   184     HA     H    28    32      2.13181007      2.33181007
DATA: HYDRORIG1   183   184     CA     H    25    32      2.56811358      2.56811358
DATA: HYDRORIG1   183   184      C     H    26    32      2.04818814      2.04818814
DATA: HYDRORIG1   184   184      N     H    29    32      0.99301616      0.99301616
DATA: HYDRORIG1   184   184     CA     H    30    32      2.14286397      2.14286397

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2   184   184     CA     C    30    31      1.52329779      1.52329779
DATA: RIGID2   184   185     CA     N    30    33      2.42956051      2.42956051
DATA: RIGID2   184   185     CA    CA    30    34      3.80576484      3.80576484
DATA: RIGID2   184   185     CA     C    30    35      4.52398380      4.52398380
DATA: RIGID2   184   186     CA     N    30    38      4.28239220      4.28239220
DATA: RIGID2   184   186     CA    CA    30    39      5.47314920      5.47314920
DATA: RIGID2   184   186     CA     C    30    40      5.82468143      5.82468143
DATA: RIGID2   184   187     CA     N    30    43      5.04876948      5.04876948
DATA: RIGID2   184   187     CA    CA    30    44      5.90975041      5.90975041
DATA: RIGID2   184   187     CA     C    30    45      6.22320925      6.22320925
DATA: RIGID2   184   188     CA     N    30    48      7.43393188      7.43393188
DATA: RIGID2   184   188     CA    CA    30    49      8.14693916      8.14693916
DATA: RIGID2   184   188     CA     C    30    50      8.92328804      8.92328804
DATA: RIGID2   184   189     CA     N    30    53      9.21939779      9.21939779
DATA: RIGID2   184   189     CA    CA    30    54     10.20068129     10.20068129
DATA: RIGID2   184   189     CA     C    30    55     11.57665993     11.57665993
DATA: RIGID2   184   178     CA     N    30     1     10.93911114     10.93911114
DATA: RIGID2   184   178     CA    CA    30     2     11.04807979     11.04807979
DATA: RIGID2   184   185      C     N    31    33      1.33239935      1.33239935
DATA: RIGID2   184   185      C    CA    31    34      2.43380809      2.43380809
DATA: RIGID2   184   185      C     C    31    35      3.16778424      3.16778424
DATA: RIGID2   184   186      C     N    31    38      3.22375597      3.22375597
DATA: RIGID2   184   186      C    CA    31    39      4.52626446      4.52626446
DATA: RIGID2   184   186      C     C    31    40      4.86518422      4.86518422
DATA: RIGID2   184   187      C     N    31    43      4.15949334      4.15949334
DATA: RIGID2   184   187      C    CA    31    44      5.10269006      5.10269006
DATA: RIGID2   184   187      C     C    31    45      5.23711190      5.23711190
DATA: RIGID2   184   188      C     N    31    48      6.33738354      6.33738354
DATA: RIGID2   184   188      C    CA    31    49      6.98117848      6.98117848
DATA: RIGID2   184   188      C     C    31    50      7.91421257      7.91421257
DATA: RIGID2   184   189      C     N    31    53      8.24337908      8.24337908
DATA: RIGID2   184   189      C    CA    31    54      9.35777784      9.35777784
DATA: RIGID2   184   189      C     C    31    55     10.64492619     10.64492619
DATA: RIGID2   184   178      C     N    31     1     10.61900558     10.61900558
DATA: RIGID2   184   178      C    CA    31     2     10.56689766     10.56689766
DATA: RIGID2   185   185      N    CA    33    34      1.46018964      1.46018964
DATA: RIGID2   185   185      N     C    33    35      2.47761753      2.47761753
DATA: RIGID2   185   186      N     N    33    38      2.70603134      2.70603134
DATA: RIGID2   185   186      N    CA    33    39      4.15792410      4.15792410
DATA: RIGID2   185   186      N     C    33    40      4.86211643      4.86211643
DATA: RIGID2   185   187      N     N    33    43      4.50267918      4.50267918
DATA: RIGID2   185   187      N    CA    33    44      5.66736559      5.66736559
DATA: RIGID2   185   187      N     C    33    45      5.84249846      5.84249846
DATA: RIGID2   185   188      N     N    33    48      6.79922149      6.79922149
DATA: RIGID2   185   188      N    CA    33    49      7.43941883      7.43941883
DATA: RIGID2   185   188      N     C    33    50      8.54941844      8.54941844
DATA: RIGID2   185   189      N     N    33    53      8.93707571      8.93707571
DATA: RIGID2   185   189      N    CA    33    54     10.15719535     10.15719535
DATA: RIGID2   185   189      N     C    33    55     11.35049712     11.35049712
DATA: RIGID2   185   178      N     N    33     1     11.63870218     11.63870218
DATA: RIGID2   185   178      N    CA    33     2     11.53968868     11.53968868
DATA: RIGID2   185   185     CA     C    34    35      1.52435518      1.52435518
DATA: RIGID2   185   186     CA     N    34    38      2.42866287      2.42866287
DATA: RIGID2   185   186     CA    CA    34    39      3.80767341      3.80767341
DATA: RIGID2   185   186     CA     C    34    40      4.52330413      4.52330413
DATA: RIGID2   185   187     CA     N    34    43      4.39009199      4.39009199
DATA: RIGID2   185   187     CA    CA    34    44      5.54990857      5.54990857
DATA: RIGID2   185   187     CA     C    34    45      5.53515644      5.53515644
DATA: RIGID2   185   188     CA     N    34    48      6.26061666      6.26061666
DATA: RIGID2   185   188     CA    CA    34    49      6.78344421      6.78344421
DATA: RIGID2   185   188     CA     C    34    50      8.04650336      8.04650336
DATA: RIGID2   185   189     CA     N    34    53      8.46105353      8.46105353
DATA: RIGID2   185   189     CA    CA    34    54      9.78623730      9.78623730
DATA: RIGID2   185   189     CA     C    34    55     10.84260880     10.84260880
DATA: RIGID2   185   178     CA     N    34     1     11.72221877     11.72221877
DATA: RIGID2   185   178     CA    CA    34     2     11.48115394     11.48115394
DATA: RIGID2   185   186      C     N    35    38      1.32417633      1.32417633
DATA: RIGID2   185   186      C    CA    35    39      2.42923546      2.42923546
DATA: RIGID2   185   186      C     C    35    40      3.15041045      3.15041045
DATA: RIGID2   185   187      C     N    35    43      3.31304594      3.31304594
DATA: RIGID2   185   187      C    CA    35    44      4.56449654      4.56449654
DATA: RIGID2   185   187      C     C    35    45      4.73543131      4.73543131
DATA: RIGID2   185   188      C     N    35    48      5.35053582      5.35053582
DATA: RIGID2   185   188      C    CA    35    49      6.06986719      6.06986719
DATA: RIGID2   185   188      C     C    35    50      7.41596850      7.41596850
DATA: RIGID2   185   189      C     N    35    53      8.04398661      8.04398661
DATA: RIGID2   185   189      C    CA    35    54      9.41053178      9.41053178
DATA: RIGID2   185   189      C     C    35    55     10.41908493     10.41908493
DATA: RIGID2   185   178      C     N    35     1     12.12231982     12.12231982
DATA: RIGID2   185   178      C    CA    35     2     11.72323763     11.72323763
DATA: RIGID2   186   186      N    CA    38    39      1.46500302      1.46500302
DATA: RIGID2   186   186      N     C    38    40      2.47237478      2.47237478
DATA: RIGID2   186   187      N     N    38    43      2.75653860      2.75653860
DATA: RIGID2   186   187      N    CA    38    44      4.18412500      4.18412500
DATA: RIGID2   186   187      N     C    38    45      4.77481740      4.77481740
DATA: RIGID2   186   188      N     N    38    48      5.53127230      5.53127230
DATA: RIGID2   186   188      N    CA    38    49      6.50650346      6.50650346
DATA: RIGID2   186   188      N     C    38    50      7.76421928      7.76421928
DATA: RIGID2   186   189      N     N    38    53      8.51676435      8.51676435
DATA: RIGID2   186   189      N    CA    38    54      9.81921549      9.81921549
DATA: RIGID2   186   189      N     C    38    55     10.90611267     10.90611267
DATA: RIGID2   186   178      N     N    38     1     12.65688198     12.65688198
DATA: RIGID2   186   178      N    CA    38     2     12.27530496     12.27530496
DATA: RIGID2   186   186     CA     C    39    40      1.51232105      1.51232105
DATA: RIGID2   186   187     CA     N    39    43      2.44325254      2.44325254
DATA: RIGID2   186   187     CA    CA    39    44      3.80173931      3.80173931
DATA: RIGID2   186   187     CA     C    39    45      4.66390082      4.66390082
DATA: RIGID2   186   188     CA     N    39    48      5.24698418      5.24698418
DATA: RIGID2   186   188     CA    CA    39    49      6.39749617      6.39749617
DATA: RIGID2   186   188     CA     C    39    50      7.64540392      7.64540392
DATA: RIGID2   186   189     CA     N    39    53      8.58142602      8.58142602
DATA: RIGID2   186   189     CA    CA    39    54      9.86637150      9.86637150
DATA: RIGID2   186   189     CA     C    39    55     10.88497814     10.88497814
DATA: RIGID2   186   178     CA     N    39     1     13.31446268     13.31446268
DATA: RIGID2   186   178     CA    CA    39     2     12.81109741     12.81109741
DATA: RIGID2   186   187      C     N    40    43      1.33499668      1.33499668
DATA: RIGID2   186   187      C    CA    40    44      2.42302560      2.42302560
DATA: RIGID2   186   187      C     C    40    45      3.39851558      3.39851558
DATA: RIGID2   186   188      C     N    40    48      3.93862975      3.93862975
DATA: RIGID2   186   188      C    CA    40    49      5.21943930      5.21943930
DATA: RIGID2   186   188      C     C    40    50      6.36173583      6.36173583
DATA: RIGID2   186   189      C     N    40    53      7.38763320      7.38763320
DATA: RIGID2   186   189      C    CA    40    54      8.61350317      8.61350317
DATA: RIGID2   186   189      C     C    40    55      9.63140349      9.63140349
DATA: RIGID2   186   178      C     N    40     1     12.44021743     12.44021743
DATA: RIGID2   186   178      C    CA    40     2     11.84222637     11.84222637
DATA: RIGID2   187   187      N    CA    43    44      1.45470028      1.45470028
DATA: RIGID2   187   187      N     C    43    45      2.47412279      2.47412279
DATA: RIGID2   187   188      N     N    43    48      3.38379728      3.38379728
DATA: RIGID2   187   188      N    CA    43    49      4.66351514      4.66351514
DATA: RIGID2   187   188      N     C    43    50      5.65134513      5.65134513
DATA: RIGID2   187   189      N     N    43    53      6.58113022      6.58113022
DATA: RIGID2   187   189      N    CA    43    54      7.73952709      7.73952709
DATA: RIGID2   187   189      N     C    43    55      8.88937838      8.88937838
DATA: RIGID2   187   178      N     N    43     1     11.25872336     11.25872336
DATA: RIGID2   187   178      N    CA    43     2     10.71949267     10.71949267
DATA: RIGID2   187   187     CA     C    44    45      1.52043844      1.52043844
DATA: RIGID2   187   188     CA     N    44    48      2.44165556      2.44165556
DATA: RIGID2   187   188     CA    CA    44    49      3.81287262      3.81287262
DATA: RIGID2   187   188     CA     C    44    50      4.53238791      4.53238791
DATA: RIGID2   187   189     CA     N    44    53      5.54102838      5.54102838
DATA: RIGID2   187   189     CA    CA    44    54      6.57998030      6.57998030
DATA: RIGID2   187   189     CA     C    44    55      7.74405483      7.74405483
DATA: RIGID2   187   178     CA     N    44     1     10.48589172     10.48589172
DATA: RIGID2   187   178     CA    CA    44     2      9.84605446      9.84605446
DATA: RIGID2   187   188      C     N    45    48      1.31660490      1.31660490
DATA: RIGID2   187   188      C    CA    45    49      2.42956173      2.42956173
DATA: RIGID2   187   188      C     C    45    50      3.21013620      3.21013620
DATA: RIGID2   187   189      C     N    45    53      4.12294310      4.12294310
DATA: RIGID2   187   189      C    CA    45    54      5.27339409      5.27339409
DATA: RIGID2   187   189      C     C    45    55      6.42074430      6.42074430
DATA: RIGID2   187   178      C     N    45     1      9.29887701      9.29887701
DATA: RIGID2   187   178      C    CA    45     2      8.57712426      8.57712426
DATA: RIGID2   188   188      N    CA    48    49      1.45275114      1.45275114
DATA: RIGID2   188   188      N     C    48    50      2.44379096      2.44379096
DATA: RIGID2   188   189      N     N    48    53      3.56797584      3.56797584
DATA: RIGID2   188   189      N    CA    48    54      4.79697088      4.79697088
DATA: RIGID2   188   189      N     C    48    55      5.70580764      5.70580764
DATA: RIGID2   188   178      N     N    48     1      9.53103894      9.53103894
DATA: RIGID2   188   178      N    CA    48     2      8.63726980      8.63726980
DATA: RIGID2   188   188     CA     C    49    50      1.52291487      1.52291487
DATA: RIGID2   188   189     CA     N    49    53      2.42900574      2.42900574
DATA: RIGID2   188   189     CA    CA    49    54      3.80459180      3.80459180
DATA: RIGID2   188   189     CA     C    49    55      4.54911114      4.54911114
DATA: RIGID2   188   178     CA     N    49     1      8.70361306      8.70361306
DATA: RIGID2   188   178     CA    CA    49     2      7.70216808      7.70216808
DATA: RIGID2   188   189      C     N    50    53      1.32622053      1.32622053
DATA: RIGID2   188   189      C    CA    50    54      2.42465121      2.42465121
DATA: RIGID2   188   189      C     C    50    55      3.27337909      3.27337909
DATA: RIGID2   188   178      C     N    50     1      7.85835166      7.85835166
DATA: RIGID2   188   178      C    CA    50     2      6.74989224      6.74989224
DATA: RIGID2   189   189      N    CA    53    54      1.46564409      1.46564409
DATA: RIGID2   189   189      N     C    53    55      2.43083066      2.43083066
DATA: RIGID2   189   178      N     N    53     1      6.68832195      6.68832195
DATA: RIGID2   189   178      N    CA    53     2      5.52510132      5.52510132
DATA: RIGID2   189   189     CA     C    54    55      1.53426905      1.53426905
DATA: RIGID2   189   178     CA     N    54     1      6.04931281      6.04931281
DATA: RIGID2   189   178     CA    CA    54     2      4.76805929      4.76805929
DATA: RIGID2   189   178      C     N    55     1      6.70136989      6.70136989
DATA: RIGID2   189   178      C    CA    55     2      5.28562386      5.28562386
DATA: RIGID2   178   178      N    CA     1     2      1.46275703      1.46275703

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2   184   185     CA     H    30    36      2.56828868      2.56828868
DATA: HYDRORIG2   184   185      C     H    31    36      2.03634987      2.03634987
DATA: HYDRORIG2   185   185      N     H    33    36      1.00687014      1.00687014
DATA: HYDRORIG2   185   185     CA     H    34    36      2.13175479      2.13175479
DATA: HYDRORIG2   185   185      H    HA    36    37      2.85013421      3.05013421
DATA: HYDRORIG2   185   186      H     H    36    41      2.48135332      2.68135332
DATA: HYDRORIG2   185   187      H     H    36    46      4.20829135      4.40829135
DATA: HYDRORIG2   185   185      N    HA    33    37      2.09105906      2.09105906
DATA: HYDRORIG2   185   185     CA    HA    34    37      1.09466837      1.09466837
DATA: HYDRORIG2   185   185      C    HA    35    37      2.11374140      2.11374140
DATA: HYDRORIG2   185   186     HA     H    37    41      3.35978072      3.55978072
DATA: HYDRORIG2   185   186     HA    HA    37    42      4.61208918      4.81208918
DATA: HYDRORIG2   185   187     HA     H    37    46      3.80367983      4.00367983
DATA: HYDRORIG2   185   186     CA     H    34    41      2.56532580      2.56532580
DATA: HYDRORIG2   185   186      C     H    35    41      2.01696065      2.01696065
DATA: HYDRORIG2   186   186      N     H    38    41      0.99150072      0.99150072
DATA: HYDRORIG2   186   186     CA     H    39    41      2.12467847      2.12467847
DATA: HYDRORIG2   186   186      H    HA    41    42      2.87099258      3.07099258
DATA: HYDRORIG2   186   187      H     H    41    46      2.36728432      2.56728432
DATA: HYDRORIG2   186   186      N    HA    38    42      2.11631034      2.11631034
DATA: HYDRORIG2   186   186     CA    HA    39    42      1.09356078      1.09356078
DATA: HYDRORIG2   186   186      C    HA    40    42      2.06183702      2.06183702
DATA: HYDRORIG2   186   187     HA     H    42    46      3.36900631      3.56900631
DATA: HYDRORIG2   186   187     HA    HA    42    47      4.39306615      4.59306615
DATA: HYDRORIG2   186   187     CA     H    39    46      2.61134452      2.61134452
DATA: HYDRORIG2   186   187      C     H    40    46      2.05935861      2.05935861
DATA: HYDRORIG2   187   187      N     H    43    46      1.02772884      1.02772884
DATA: HYDRORIG2   187   187     CA     H    44    46      2.14709792      2.14709792
DATA: HYDRORIG2   187   187      H    HA    46    47      2.77483788      2.97483788
DATA: HYDRORIG2   187   188      H     H    46    51      4.22890729      4.42890729
DATA: HYDRORIG2   187   188      H    HA    46    52      4.80000000      5.00000000
DATA: HYDRORIG2   187   187      N    HA    43    47      2.04310951      2.04310951
DATA: HYDRORIG2   187   187     CA    HA    44    47      1.09743584      1.09743584
DATA: HYDRORIG2   187   187      C    HA    45    47      2.14876330      2.14876330
DATA: HYDRORIG2   187   188     HA     H    47    51      2.14146407      2.34146407
DATA: HYDRORIG2   187   188     HA    HA    47    52      4.39956783      4.59956783
DATA: HYDRORIG2   187   188     CA     H    44    51      2.58801559      2.58801559
DATA: HYDRORIG2   187   188      C     H    45    51      2.02291677      2.02291677
DATA: HYDRORIG2   188   188      N     H    48    51      1.01605457      1.01605457
DATA: HYDRORIG2   188   188     CA     H    49    51      2.12509254      2.12509254
DATA: HYDRORIG2   188   188      H    HA    51    52      2.88900470      3.08900470
DATA: HYDRORIG2   188   189      H     H    51    56      4.61389105      4.81389105
DATA: HYDRORIG2   188   188      N    HA    48    52      2.08084078      2.08084078
DATA: HYDRORIG2   188   188     CA    HA    49    52      1.10008220      1.10008220
DATA: HYDRORIG2   188   188      C    HA    50    52      2.14916314      2.14916314
DATA: HYDRORIG2   188   189     HA     H    52    56      2.16641196      2.36641196
DATA: HYDRORIG2   188   189     CA     H    49    56      2.57175794      2.57175794
DATA: HYDRORIG2   188   189      C     H    50    56      2.02412242      2.02412242
DATA: HYDRORIG2   189   189      N     H    53    56      0.99452633      0.99452633
DATA: HYDRORIG2   189   189     CA     H    54    56      2.13068511      2.13068511
DATA: HYDRORIG2   178   178      N    HA     1     4      2.07418270      2.07418270

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_0_1   181   182      H     H    18    22      4.40970329      4.60970329

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_1_2   184   185      H     H    32    36      3.86035026      4.06035026
