INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    291   CA      2 -8.85800 23.68500 14.63900
DATA: ANCHOR    294   CA     14 -5.93300 32.34400 15.98600
DATA: ANCHOR    297   CA     29 -11.99300 35.73300 21.72500

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID0   292   293      C     C     6    11      3.02038909      3.02038909
DATA: RIGID0   292   294      C     N     6    13      4.18374011      4.18374011
DATA: RIGID0   292   294      C    CA     6    14      5.21718031      5.21718031
DATA: RIGID0   293   293      N    CA     9    10      1.46668682      1.46668682
DATA: RIGID0   293   293      N     C     9    11      2.44677529      2.44677529
DATA: RIGID0   293   294      N     N     9    13      3.65460160      3.65460160
DATA: RIGID0   293   294      N    CA     9    14      4.84951600      4.84951600
DATA: RIGID0   293   293     CA     C    10    11      1.51558474      1.51558474
DATA: RIGID0   293   294     CA     N    10    13      2.41750714      2.41750714
DATA: RIGID0   293   294     CA    CA    10    14      3.76999883      3.76999883
DATA: RIGID0   293   294      C     N    11    13      1.34770014      1.34770014
DATA: RIGID0   293   294      C    CA    11    14      2.41746104      2.41746104
DATA: RIGID0   294   294      N    CA    13    14      1.43825939      1.43825939

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG0   291   292     CA     H     2     7      2.49546774      2.49546774
DATA: HYDRORIG0   291   292      C     H     3     7      2.03839631      2.03839631
DATA: HYDRORIG0   292   292      N     H     4     7      1.01646396      1.01646396
DATA: HYDRORIG0   292   292     CA     H     5     7      2.12752205      2.12752205
DATA: HYDRORIG0   292   292      H    HA     7     8      2.77154698      2.97154698
DATA: HYDRORIG0   292   292      N    HA     4     8      2.09927667      2.09927667
DATA: HYDRORIG0   292   292     CA    HA     5     8      1.09515361      1.09515361
DATA: HYDRORIG0   292   292      C    HA     6     8      2.13328594      2.13328594
DATA: HYDRORIG0   292   293     HA    HA     8    12      4.27188517      4.47188517
DATA: HYDRORIG0   293   293      N    HA     9    12      2.12702734      2.12702734
DATA: HYDRORIG0   293   293     CA    HA    10    12      1.09292627      1.09292627
DATA: HYDRORIG0   293   293      C    HA    11    12      2.10551140      2.10551140
DATA: HYDRORIG0   293   294     HA     H    12    16      2.18368425      2.38368425
DATA: HYDRORIG0   293   294     HA    HA    12    17      4.02535709      4.22535709
DATA: HYDRORIG0   293   294     CA     H    10    16      2.56087097      2.56087097
DATA: HYDRORIG0   293   294      C     H    11    16      2.06437342      2.06437342
DATA: HYDRORIG0   294   294      N     H    13    16      1.01891672      1.01891672
DATA: HYDRORIG0   294   294     CA     H    14    16      2.12596554      2.12596554
DATA: HYDRORIG0   294   294      H    HA    16    17      2.58668219      2.78668219
DATA: HYDRORIG0   294   294      N    HA    13    17      2.04122538      2.04122538
DATA: HYDRORIG0   294   294     CA    HA    14    17      1.09358388      1.09358388

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1   294   294     CA     C    14    15      1.53943144      1.53943144
DATA: RIGID1   294   295     CA     N    14    18      2.40066346      2.40066346
DATA: RIGID1   294   295     CA    CA    14    19      3.78802536      3.78802536
DATA: RIGID1   294   295     CA     C    14    20      4.78410998      4.78410998
DATA: RIGID1   294   296     CA     N    14    23      5.94377473      5.94377473
DATA: RIGID1   294   296     CA    CA    14    24      7.12079686      7.12079686
DATA: RIGID1   294   296     CA     C    14    25      8.10501675      8.10501675
DATA: RIGID1   294   297     CA     N    14    28      7.89145145      7.89145145
DATA: RIGID1   294   297     CA    CA    14    29      9.00805424      9.00805424
DATA: RIGID1   294   295      C     N    15    18      1.33902424      1.33902424
DATA: RIGID1   294   295      C    CA    15    19      2.43831274      2.43831274
DATA: RIGID1   294   295      C     C    15    20      3.68840416      3.68840416
DATA: RIGID1   294   296      C     N    15    23      4.74490054      4.74490054
DATA: RIGID1   294   296      C    CA    15    24      6.04972104      6.04972104
DATA: RIGID1   294   296      C     C    15    25      6.94266989      6.94266989
DATA: RIGID1   294   297      C     N    15    28      6.60988794      6.60988794
DATA: RIGID1   294   297      C    CA    15    29      7.71441933      7.71441933
DATA: RIGID1   295   295      N    CA    18    19      1.46007978      1.46007978
DATA: RIGID1   295   295      N     C    18    20      2.44242004      2.44242004
DATA: RIGID1   295   296      N     N    18    23      3.62931032      3.62931032
DATA: RIGID1   295   296      N    CA    18    24      4.84642764      4.84642764
DATA: RIGID1   295   296      N     C    18    25      5.73230701      5.73230701
DATA: RIGID1   295   297      N     N    18    28      5.49424180      5.49424180
DATA: RIGID1   295   297      N    CA    18    29      6.64991160      6.64991160
DATA: RIGID1   295   295     CA     C    19    20      1.51867985      1.51867985
DATA: RIGID1   295   296     CA     N    19    23      2.44222568      2.44222568
DATA: RIGID1   295   296     CA    CA    19    24      3.79779769      3.79779769
DATA: RIGID1   295   296     CA     C    19    25      4.54622923      4.54622923
DATA: RIGID1   295   297     CA     N    19    28      4.19072188      4.19072188
DATA: RIGID1   295   297     CA    CA    19    29      5.37222873      5.37222873
DATA: RIGID1   295   296      C     N    20    23      1.35193854      1.35193854
DATA: RIGID1   295   296      C    CA    20    24      2.43034674      2.43034674
DATA: RIGID1   295   296      C     C    20    25      3.33151381      3.33151381
DATA: RIGID1   295   297      C     N    20    28      3.33534543      3.33534543
DATA: RIGID1   295   297      C    CA    20    29      4.67855544      4.67855544
DATA: RIGID1   296   296      N    CA    23    24      1.45164565      1.45164565
DATA: RIGID1   296   296      N     C    23    25      2.43759183      2.43759183
DATA: RIGID1   296   297      N     N    23    28      2.60314364      2.60314364
DATA: RIGID1   296   297      N    CA    23    29      4.07521002      4.07521002
DATA: RIGID1   296   296     CA     C    24    25      1.53825509      1.53825509
DATA: RIGID1   296   297     CA     N    24    28      2.43257010      2.43257010
DATA: RIGID1   296   297     CA    CA    24    29      3.84569283      3.84569283
DATA: RIGID1   296   297      C     N    25    28      1.32745649      1.32745649
DATA: RIGID1   296   297      C    CA    25    29      2.46745962      2.46745962
DATA: RIGID1   297   297      N    CA    28    29      1.48888954      1.48888954

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1   294   294      C    HA    15    17      2.12571145      2.12571145
DATA: HYDRORIG1   294   295     HA     H    17    21      1.89205694      2.09205694
DATA: HYDRORIG1   294   295     HA    HA    17    22      4.30116660      4.50116660
DATA: HYDRORIG1   294   295     CA     H    14    21      2.51427728      2.51427728
DATA: HYDRORIG1   294   295      C     H    15    21      2.05409383      2.05409383
DATA: HYDRORIG1   295   295      N     H    18    21      1.02054798      1.02054798
DATA: HYDRORIG1   295   295     CA     H    19    21      2.14307142      2.14307142
DATA: HYDRORIG1   295   295      H    HA    21    22      2.72981275      2.92981275
DATA: HYDRORIG1   295   296      H     H    21    26      4.31361096      4.51361096
DATA: HYDRORIG1   295   296      H    HA    21    27      4.48549362      4.68549362
DATA: HYDRORIG1   295   295      N    HA    18    22      2.07945430      2.07945430
DATA: HYDRORIG1   295   295     CA    HA    19    22      1.10148484      1.10148484
DATA: HYDRORIG1   295   295      C    HA    20    22      2.14454916      2.14454916
DATA: HYDRORIG1   295   296     HA     H    22    26      2.13973059      2.33973059
DATA: HYDRORIG1   295   296     HA    HA    22    27      4.36956082      4.56956082
DATA: HYDRORIG1   295   297     HA     H    22    31      3.48431013      3.68431013
DATA: HYDRORIG1   295   296     CA     H    19    26      2.59967471      2.59967471
DATA: HYDRORIG1   295   296      C     H    20    26      2.06624590      2.06624590
DATA: HYDRORIG1   296   296      N     H    23    26      1.01530740      1.01530740
DATA: HYDRORIG1   296   296     CA     H    24    26      2.13630118      2.13630118
DATA: HYDRORIG1   296   296      H    HA    26    27      2.77296709      2.97296709
DATA: HYDRORIG1   296   297      H     H    26    31      2.02708990      2.22708990
DATA: HYDRORIG1   296   297      H    HA    26    32      4.64663488      4.84663488
DATA: HYDRORIG1   296   296      N    HA    23    27      2.05518466      2.05518466
DATA: HYDRORIG1   296   296     CA    HA    24    27      1.10587200      1.10587200
DATA: HYDRORIG1   296   296      C    HA    25    27      2.20618747      2.20618747
DATA: HYDRORIG1   296   297     HA     H    27    31      3.26399536      3.46399536
DATA: HYDRORIG1   296   297     HA    HA    27    32      4.80000000      5.00000000
DATA: HYDRORIG1   296   297     CA     H    24    31      2.55931354      2.55931354
DATA: HYDRORIG1   296   297      C     H    25    31      2.03729070      2.03729070
DATA: HYDRORIG1   297   297      N     H    28    31      1.01975219      1.01975219
DATA: HYDRORIG1   297   297     CA     H    29    31      2.16249481      2.16249481
DATA: HYDRORIG1   297   297      H    HA    31    32      2.85493108      3.05493108
DATA: HYDRORIG1   297   297      N    HA    28    32      2.16073343      2.16073343
DATA: HYDRORIG1   297   297     CA    HA    29    32      1.09713892      1.09713892

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2   297   297     CA     C    29    30      1.52552090      1.52552090
DATA: RIGID2   297   298     CA     N    29    33      2.43221809      2.43221809
DATA: RIGID2   297   298     CA    CA    29    34      3.81045697      3.81045697
DATA: RIGID2   297   298     CA     C    29    35      4.72176356      4.72176356
DATA: RIGID2   297   299     CA     N    29    38      4.58711304      4.58711304
DATA: RIGID2   297   299     CA    CA    29    39      5.85264409      5.85264409
DATA: RIGID2   297   299     CA     C    29    40      7.03021181      7.03021181
DATA: RIGID2   297   300     CA     N    29    43      7.03784864      7.03784864
DATA: RIGID2   297   300     CA    CA    29    44      8.31394239      8.31394239
DATA: RIGID2   297   300     CA     C    29    45      8.39509260      8.39509260
DATA: RIGID2   297   301     CA     N    29    48      9.34402810      9.34402810
DATA: RIGID2   297   301     CA    CA    29    49      9.88140383      9.88140383
DATA: RIGID2   297   301     CA     C    29    50     10.43594263     10.43594263
DATA: RIGID2   297   302     CA     N    29    52     10.94961761     10.94961761
DATA: RIGID2   297   302     CA    CA    29    53     11.73565641     11.73565641
DATA: RIGID2   297   302     CA     C    29    54     11.01255041     11.01255041
DATA: RIGID2   297   291     CA     N    29     1     15.52841355     15.52841355
DATA: RIGID2   297   291     CA    CA    29     2     14.32459170     14.32459170
DATA: RIGID2   297   298      C     N    30    33      1.32372679      1.32372679
DATA: RIGID2   297   298      C    CA    30    34      2.44836637      2.44836637
DATA: RIGID2   297   298      C     C    30    35      3.37995983      3.37995983
DATA: RIGID2   297   299      C     N    30    38      3.52421840      3.52421840
DATA: RIGID2   297   299      C    CA    30    39      4.87102697      4.87102697
DATA: RIGID2   297   299      C     C    30    40      5.98260519      5.98260519
DATA: RIGID2   297   300      C     N    30    43      6.04862415      6.04862415
DATA: RIGID2   297   300      C    CA    30    44      7.31687379      7.31687379
DATA: RIGID2   297   300      C     C    30    45      7.58180754      7.58180754
DATA: RIGID2   297   301      C     N    30    48      8.64775348      8.64775348
DATA: RIGID2   297   301      C    CA    30    49      9.35450260      9.35450260
DATA: RIGID2   297   301      C     C    30    50      9.87691679      9.87691679
DATA: RIGID2   297   302      C     N    30    52     10.22798225     10.22798225
DATA: RIGID2   297   302      C    CA    30    53     10.98883289     10.98883289
DATA: RIGID2   297   302      C     C    30    54     10.24449090     10.24449090
DATA: RIGID2   297   291      C     N    30     1     14.74094341     14.74094341
DATA: RIGID2   297   291      C    CA    30     2     13.48004845     13.48004845
DATA: RIGID2   298   298      N    CA    33    34      1.44647474      1.44647474
DATA: RIGID2   298   298      N     C    33    35      2.50796458      2.50796458
DATA: RIGID2   298   299      N     N    33    38      2.74932670      2.74932670
DATA: RIGID2   298   299      N    CA    33    39      4.20234482      4.20234482
DATA: RIGID2   298   299      N     C    33    40      5.08606385      5.08606385
DATA: RIGID2   298   300      N     N    33    43      4.94689059      4.94689059
DATA: RIGID2   298   300      N    CA    33    44      6.13771448      6.13771448
DATA: RIGID2   298   300      N     C    33    45      6.32100204      6.32100204
DATA: RIGID2   298   301      N     N    33    48      7.41475164      7.41475164
DATA: RIGID2   298   301      N    CA    33    49      8.11607558      8.11607558
DATA: RIGID2   298   301      N     C    33    50      8.58737765      8.58737765
DATA: RIGID2   298   302      N     N    33    52      8.91282004      8.91282004
DATA: RIGID2   298   302      N    CA    33    53      9.66560553      9.66560553
DATA: RIGID2   298   302      N     C    33    54      8.93560313      8.93560313
DATA: RIGID2   298   291      N     N    33     1     15.15581434     15.15581434
DATA: RIGID2   298   291      N    CA    33     2     13.89200297     13.89200297
DATA: RIGID2   298   298     CA     C    34    35      1.50776944      1.50776944
DATA: RIGID2   298   299     CA     N    34    38      2.41395144      2.41395144
DATA: RIGID2   298   299     CA    CA    34    39      3.79458635      3.79458635
DATA: RIGID2   298   299     CA     C    34    40      4.39199898      4.39199898
DATA: RIGID2   298   300     CA     N    34    43      4.23762174      4.23762174
DATA: RIGID2   298   300     CA    CA    34    44      5.31404744      5.31404744
DATA: RIGID2   298   300     CA     C    34    45      5.69183065      5.69183065
DATA: RIGID2   298   301     CA     N    34    48      6.90460372      6.90460372
DATA: RIGID2   298   301     CA    CA    34    49      7.76589492      7.76589492
DATA: RIGID2   298   301     CA     C    34    50      8.15210732      8.15210732
DATA: RIGID2   298   302     CA     N    34    52      8.27167772      8.27167772
DATA: RIGID2   298   302     CA    CA    34    53      8.96104087      8.96104087
DATA: RIGID2   298   302     CA     C    34    54      8.20480255      8.20480255
DATA: RIGID2   298   291     CA     N    34     1     14.63651633     14.63651633
DATA: RIGID2   298   291     CA    CA    34     2     13.34131440     13.34131440
DATA: RIGID2   298   299      C     N    35    38      1.34266793      1.34266793
DATA: RIGID2   298   299      C    CA    35    39      2.44620140      2.44620140
DATA: RIGID2   298   299      C     C    35    40      3.00480835      3.00480835
DATA: RIGID2   298   300      C     N    35    43      3.13667153      3.13667153
DATA: RIGID2   298   300      C    CA    35    44      4.33169931      4.33169931
DATA: RIGID2   298   300      C     C    35    45      5.03726661      5.03726661
DATA: RIGID2   298   301      C     N    35    48      6.21169509      6.21169509
DATA: RIGID2   298   301      C    CA    35    49      7.26917257      7.26917257
DATA: RIGID2   298   301      C     C    35    50      7.84239129      7.84239129
DATA: RIGID2   298   302      C     N    35    52      7.89554468      7.89554468
DATA: RIGID2   298   302      C    CA    35    53      8.73173711      8.73173711
DATA: RIGID2   298   302      C     C    35    54      8.18695936      8.18695936
DATA: RIGID2   298   291      C     N    35     1     15.39347986     15.39347986
DATA: RIGID2   298   291      C    CA    35     2     14.04489879     14.04489879
DATA: RIGID2   299   299      N    CA    38    39      1.46368718      1.46368718
DATA: RIGID2   299   299      N     C    38    40      2.47284249      2.47284249
DATA: RIGID2   299   300      N     N    38    43      2.79235652      2.79235652
DATA: RIGID2   299   300      N    CA    38    44      4.19872313      4.19872313
DATA: RIGID2   299   300      N     C    38    45      4.85942705      4.85942705
DATA: RIGID2   299   301      N     N    38    48      5.85998589      5.85998589
DATA: RIGID2   299   301      N    CA    38    49      6.88734016      6.88734016
DATA: RIGID2   299   301      N     C    38    50      7.68880691      7.68880691
DATA: RIGID2   299   302      N     N    38    52      7.91180208      7.91180208
DATA: RIGID2   299   302      N    CA    38    53      8.91950378      8.91950378
DATA: RIGID2   299   302      N     C    38    54      8.55513252      8.55513252
DATA: RIGID2   299   291      N     N    38     1     16.57099203     16.57099203
DATA: RIGID2   299   291      N    CA    38     2     15.21462635     15.21462635
DATA: RIGID2   299   299     CA     C    39    40      1.51037011      1.51037011
DATA: RIGID2   299   300     CA     N    39    43      2.43732699      2.43732699
DATA: RIGID2   299   300     CA    CA    39    44      3.81128168      3.81128168
DATA: RIGID2   299   300     CA     C    39    45      4.75359015      4.75359015
DATA: RIGID2   299   301     CA     N    39    48      5.57236745      5.57236745
DATA: RIGID2   299   301     CA    CA    39    49      6.73826649      6.73826649
DATA: RIGID2   299   301     CA     C    39    50      7.72502971      7.72502971
DATA: RIGID2   299   302     CA     N    39    52      7.90075291      7.90075291
DATA: RIGID2   299   302     CA    CA    39    53      9.02955614      9.02955614
DATA: RIGID2   299   302     CA     C    39    54      8.88943219      8.88943219
DATA: RIGID2   299   291     CA     N    39     1     17.51139744     17.51139744
DATA: RIGID2   299   291     CA    CA    39     2     16.12203157     16.12203157
DATA: RIGID2   299   300      C     N    40    43      1.33493612      1.33493612
DATA: RIGID2   299   300      C    CA    40    44      2.45782216      2.45782216
DATA: RIGID2   299   300      C     C    40    45      3.64617620      3.64617620
DATA: RIGID2   299   301      C     N    40    48      4.44274087      4.44274087
DATA: RIGID2   299   301      C    CA    40    49      5.74969659      5.74969659
DATA: RIGID2   299   301      C     C    40    50      6.70110791      6.70110791
DATA: RIGID2   299   302      C     N    40    52      6.72341122      6.72341122
DATA: RIGID2   299   302      C    CA    40    53      7.85929384      7.85929384
DATA: RIGID2   299   302      C     C    40    54      7.84501766      7.84501766
DATA: RIGID2   299   291      C     N    40     1     17.95540283     17.95540283
DATA: RIGID2   299   291      C    CA    40     2     16.57452041     16.57452041
DATA: RIGID2   300   300      N    CA    43    44      1.44224717      1.44224717
DATA: RIGID2   300   300      N     C    43    45      2.38278696      2.38278696
DATA: RIGID2   300   301      N     N    43    48      3.33665385      3.33665385
DATA: RIGID2   300   301      N    CA    43    49      4.60406567      4.60406567
DATA: RIGID2   300   301      N     C    43    50      5.44663849      5.44663849
DATA: RIGID2   300   302      N     N    43    52      5.49489037      5.49489037
DATA: RIGID2   300   302      N    CA    43    53      6.61818622      6.61818622
DATA: RIGID2   300   302      N     C    43    54      6.57470668      6.57470668
DATA: RIGID2   300   291      N     N    43     1     18.08730537     18.08730537
DATA: RIGID2   300   291      N    CA    43     2     16.74719188     16.74719188
DATA: RIGID2   300   300     CA     C    44    45      1.52684283      1.52684283
DATA: RIGID2   300   301     CA     N    44    48      2.41232432      2.41232432
DATA: RIGID2   300   301     CA    CA    44    49      3.80482704      3.80482704
DATA: RIGID2   300   301     CA     C    44    50      4.50909176      4.50909176
DATA: RIGID2   300   302     CA     N    44    52      4.32972540      4.32972540
DATA: RIGID2   300   302     CA    CA    44    53      5.44918179      5.44918179
DATA: RIGID2   300   302     CA     C    44    54      5.58064861      5.58064861
DATA: RIGID2   300   291     CA     N    44     1     18.66617961     18.66617961
DATA: RIGID2   300   291     CA    CA    44     2     17.34924818     17.34924818
DATA: RIGID2   300   301      C     N    45    48      1.31543359      1.31543359
DATA: RIGID2   300   301      C    CA    45    49      2.46241941      2.46241941
DATA: RIGID2   300   301      C     C    45    50      3.08636771      3.08636771
DATA: RIGID2   300   302      C     N    45    52      3.15381315      3.15381315
DATA: RIGID2   300   302      C    CA    45    53      4.36766272      4.36766272
DATA: RIGID2   300   302      C     C    45    54      4.54716408      4.54716408
DATA: RIGID2   300   291      C     N    45     1     19.27586719     19.27586719
DATA: RIGID2   300   291      C    CA    45     2     18.00625206     18.00625206
DATA: RIGID2   301   301      N    CA    48    49      1.44117530      1.44117530
DATA: RIGID2   301   301      N     C    48    50      2.48666443      2.48666443
DATA: RIGID2   301   302      N     N    48    52      2.76940596      2.76940596
DATA: RIGID2   301   302      N    CA    48    53      4.18344225      4.18344225
DATA: RIGID2   301   302      N     C    48    54      4.76917942      4.76917942
DATA: RIGID2   301   291      N     N    48     1     20.58670290     20.58670290
DATA: RIGID2   301   291      N    CA    48     2     19.31807564     19.31807564
DATA: RIGID2   301   301     CA     C    49    50      1.52520354      1.52520354
DATA: RIGID2   301   302     CA     N    49    52      2.41590012      2.41590012
DATA: RIGID2   301   302     CA    CA    49    53      3.79344207      3.79344207
DATA: RIGID2   301   302     CA     C    49    54      4.53579145      4.53579145
DATA: RIGID2   301   291     CA     N    49     1     21.47216942     21.47216942
DATA: RIGID2   301   291     CA    CA    49     2     20.24206424     20.24206424
DATA: RIGID2   301   302      C     N    50    52      1.32918530      1.32918530
DATA: RIGID2   301   302      C    CA    50    53      2.43791154      2.43791154
DATA: RIGID2   301   302      C     C    50    54      3.20750506      3.20750506
DATA: RIGID2   301   291      C     N    50     1     21.24143751     21.24143751
DATA: RIGID2   301   291      C    CA    50     2     20.06722508     20.06722508
DATA: RIGID2   302   302      N    CA    52    53      1.44676375      1.44676375
DATA: RIGID2   302   302      N     C    52    54      2.45865554      2.45865554
DATA: RIGID2   302   291      N     N    52     1     20.79247770     20.79247770
DATA: RIGID2   302   291      N    CA    52     2     19.62344979     19.62344979
DATA: RIGID2   302   302     CA     C    53    54      1.51740236      1.51740236
DATA: RIGID2   302   291     CA     N    53     1     20.66815818     20.66815818
DATA: RIGID2   302   291     CA    CA    53     2     19.55939957     19.55939957
DATA: RIGID2   302   291      C     N    54     1     19.38012195     19.38012195
DATA: RIGID2   302   291      C    CA    54     2     18.30911925     18.30911925
DATA: RIGID2   291   291      N    CA     1     2      1.46390637      1.46390637

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2   297   297      C    HA    30    32      2.16333464      2.16333464
DATA: HYDRORIG2   297   298     HA    HA    32    37      4.40034299      4.60034299
DATA: HYDRORIG2   297   299     HA     H    32    41      3.30059401      3.50059401
DATA: HYDRORIG2   297   298     CA     H    29    36      2.54773683      2.54773683
DATA: HYDRORIG2   297   298      C     H    30    36      2.00278563      2.00278563
DATA: HYDRORIG2   298   298      N     H    33    36      0.99343441      0.99343441
DATA: HYDRORIG2   298   298     CA     H    34    36      2.09296459      2.09296459
DATA: HYDRORIG2   298   298      H    HA    36    37      2.83490120      3.03490120
DATA: HYDRORIG2   298   299      H     H    36    41      2.17842446      2.37842446
DATA: HYDRORIG2   298   299      H    HA    36    42      4.43914615      4.63914615
DATA: HYDRORIG2   298   300      H     H    36    46      3.95217173      4.15217173
DATA: HYDRORIG2   298   298      N    HA    33    37      2.02832430      2.02832430
DATA: HYDRORIG2   298   298     CA    HA    34    37      1.09369456      1.09369456
DATA: HYDRORIG2   298   298      C    HA    35    37      2.08366911      2.08366911
DATA: HYDRORIG2   298   299     HA     H    37    41      3.17972810      3.37972810
DATA: HYDRORIG2   298   300     HA     H    37    46      4.51349722      4.71349722
DATA: HYDRORIG2   298   299     CA     H    34    41      2.54870415      2.54870415
DATA: HYDRORIG2   298   299      C     H    35    41      2.03760158      2.03760158
DATA: HYDRORIG2   299   299      N     H    38    41      0.99735050      0.99735050
DATA: HYDRORIG2   299   299     CA     H    39    41      2.12713698      2.12713698
DATA: HYDRORIG2   299   299      H    HA    41    42      2.26086704      2.46086704
DATA: HYDRORIG2   299   300      H     H    41    46      2.70787703      2.90787703
DATA: HYDRORIG2   299   299      N    HA    38    42      2.08867922      2.08867922
DATA: HYDRORIG2   299   299     CA    HA    39    42      1.09378990      1.09378990
DATA: HYDRORIG2   299   299      C    HA    40    42      2.09554889      2.09554889
DATA: HYDRORIG2   299   300     HA     H    42    46      2.82313461      3.02313461
DATA: HYDRORIG2   299   300     HA    HA    42    47      4.33260345      4.53260345
DATA: HYDRORIG2   299   300     CA     H    39    46      2.55850824      2.55850824
DATA: HYDRORIG2   299   300      C     H    40    46      2.00999603      2.00999603
DATA: HYDRORIG2   300   300      N     H    43    46      0.99176627      0.99176627
DATA: HYDRORIG2   300   300     CA     H    44    46      2.08619290      2.08619290
DATA: HYDRORIG2   300   300      H    HA    46    47      2.89690928      3.09690928
DATA: HYDRORIG2   300   301      H    HA    46    51      4.23702543      4.43702543
DATA: HYDRORIG2   300   300      N    HA    43    47      2.09649975      2.09649975
DATA: HYDRORIG2   300   300     CA    HA    44    47      1.09862627      1.09862627
DATA: HYDRORIG2   300   300      C    HA    45    47      2.17525039      2.17525039
DATA: HYDRORIG2   300   301     HA    HA    47    51      4.22160437      4.42160437
DATA: HYDRORIG2   300   302     HA     H    47    55      3.66434493      3.86434493
DATA: HYDRORIG2   301   301      N    HA    48    51      2.03746296      2.03746296
DATA: HYDRORIG2   301   301     CA    HA    49    51      1.09505764      1.09505764
DATA: HYDRORIG2   301   301      C    HA    50    51      2.13858763      2.13858763
DATA: HYDRORIG2   301   302     HA     H    51    55      3.30130830      3.50130830
DATA: HYDRORIG2   301   302     HA    HA    51    56      4.52755840      4.72755840
DATA: HYDRORIG2   301   302     CA     H    49    55      2.52742000      2.52742000
DATA: HYDRORIG2   301   302      C     H    50    55      2.01182630      2.01182630
DATA: HYDRORIG2   302   302      N     H    52    55      0.99021443      0.99021443
DATA: HYDRORIG2   302   302     CA     H    53    55      2.09786614      2.09786614
DATA: HYDRORIG2   302   302      H    HA    55    56      2.87003449      3.07003449
DATA: HYDRORIG2   302   302      N    HA    52    56      2.06891924      2.06891924
DATA: HYDRORIG2   302   302     CA    HA    53    56      1.09355769      1.09355769
DATA: HYDRORIG2   302   302      C    HA    54    56      2.13651851      2.13651851

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_0_1   294   295      H     H    16    21      4.55122882      4.75122882

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
