INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     88   CA      2  4.21100 31.66200 18.64200
DATA: ANCHOR     91   CA     16 -0.69600 32.62800 16.50800
DATA: ANCHOR     94   CA     31 -4.63000 29.86000 13.74800

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID0    90    91     CA    CA    11    16      3.81132798      3.81132798
DATA: RIGID0    90    91      C     N    12    15      1.31933437      1.31933437
DATA: RIGID0    90    91      C    CA    12    16      2.44157350      2.44157350
DATA: RIGID0    91    91      N    CA    15    16      1.44678055      1.44678055

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG0    88    88     CA    HA     2     4      1.10420946      1.10420946
DATA: HYDRORIG0    88    88      C    HA     3     4      2.12071247      2.12071247
DATA: HYDRORIG0    88    89     HA     H     4     8      3.59989306      3.79989306
DATA: HYDRORIG0    88    89     HA    HA     4     9      4.43067588      4.63067588
DATA: HYDRORIG0    88    90     HA     H     4    13      3.90894504      4.10894504
DATA: HYDRORIG0    88    91     HA     H     4    18      3.45652404      3.65652404
DATA: HYDRORIG0    88    89     CA     H     2     8      2.60895936      2.60895936
DATA: HYDRORIG0    88    89      C     H     3     8      2.04853226      2.04853226
DATA: HYDRORIG0    89    89      N     H     5     8      1.00547585      1.00547585
DATA: HYDRORIG0    89    89     CA     H     6     8      2.15034944      2.15034944
DATA: HYDRORIG0    89    89      H    HA     8     9      2.72635068      2.92635068
DATA: HYDRORIG0    89    90      H     H     8    13      2.49479237      2.69479237
DATA: HYDRORIG0    89    91      H     H     8    18      4.23559763      4.43559763
DATA: HYDRORIG0    89    89      N    HA     5     9      2.06572367      2.06572367
DATA: HYDRORIG0    89    89     CA    HA     6     9      1.09289142      1.09289142
DATA: HYDRORIG0    89    89      C    HA     7     9      2.15395622      2.15395622
DATA: HYDRORIG0    89    90     HA     H     9    13      3.31255602      3.51255602
DATA: HYDRORIG0    89    90     HA    HA     9    14      4.54760933      4.74760933
DATA: HYDRORIG0    89    91     HA     H     9    18      3.85277312      4.05277312
DATA: HYDRORIG0    89    90     CA     H     6    13      2.64825945      2.64825945
DATA: HYDRORIG0    89    90      C     H     7    13      2.04013961      2.04013961
DATA: HYDRORIG0    90    90      N     H    10    13      1.00023316      1.00023316
DATA: HYDRORIG0    90    90     CA     H    11    13      2.12529225      2.12529225
DATA: HYDRORIG0    90    90      H    HA    13    14      2.70543507      2.90543507
DATA: HYDRORIG0    90    91      H     H    13    18      2.51453693      2.71453693
DATA: HYDRORIG0    90    90      N    HA    10    14      2.04694424      2.04694424
DATA: HYDRORIG0    90    90     CA    HA    11    14      1.09589777      1.09589777
DATA: HYDRORIG0    90    90      C    HA    12    14      2.12247046      2.12247046
DATA: HYDRORIG0    90    91     HA     H    14    18      3.33279370      3.53279370
DATA: HYDRORIG0    90    91     HA    HA    14    19      4.32993900      4.52993900
DATA: HYDRORIG0    90    91     CA     H    11    18      2.56751761      2.56751761
DATA: HYDRORIG0    90    91      C     H    12    18      2.00227112      2.00227112
DATA: HYDRORIG0    91    91      N     H    15    18      0.99589270      0.99589270
DATA: HYDRORIG0    91    91     CA     H    16    18      2.09670850      2.09670850
DATA: HYDRORIG0    91    91      H    HA    18    19      2.77508180      2.97508180
DATA: HYDRORIG0    91    91      N    HA    15    19      2.02839769      2.02839769
DATA: HYDRORIG0    91    91     CA    HA    16    19      1.09804984      1.09804984

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1    91    91     CA     C    16    17      1.53501110      1.53501110
DATA: RIGID1    91    92     CA     N    16    20      2.50994740      2.50994740
DATA: RIGID1    91    92     CA    CA    16    21      3.86467103      3.86467103
DATA: RIGID1    91    92     CA     C    16    22      4.49110520      4.49110520
DATA: RIGID1    91    93     CA     N    16    25      4.45134027      4.45134027
DATA: RIGID1    91    93     CA    CA    16    26      5.58932032      5.58932032
DATA: RIGID1    91    93     CA     C    16    27      5.75162743      5.75162743
DATA: RIGID1    91    94     CA     N    16    30      4.89295963      4.89295963
DATA: RIGID1    91    94     CA    CA    16    31      5.54578941      5.54578941
DATA: RIGID1    91    92      C     N    17    20      1.33247901      1.33247901
DATA: RIGID1    91    92      C    CA    17    21      2.43840211      2.43840211
DATA: RIGID1    91    92      C     C    17    22      3.01145030      3.01145030
DATA: RIGID1    91    93      C     N    17    25      3.20335307      3.20335307
DATA: RIGID1    91    93      C    CA    17    26      4.43371772      4.43371772
DATA: RIGID1    91    93      C     C    17    27      4.65197350      4.65197350
DATA: RIGID1    91    94      C     N    17    30      3.87707298      3.87707298
DATA: RIGID1    91    94      C    CA    17    31      4.72625726      4.72625726
DATA: RIGID1    92    92      N    CA    20    21      1.46461895      1.46461895
DATA: RIGID1    92    92      N     C    20    22      2.46764673      2.46764673
DATA: RIGID1    92    93      N     N    20    25      2.81148824      2.81148824
DATA: RIGID1    92    93      N    CA    20    26      4.23091056      4.23091056
DATA: RIGID1    92    93      N     C    20    27      4.83471045      4.83471045
DATA: RIGID1    92    94      N     N    20    30      4.38078379      4.38078379
DATA: RIGID1    92    94      N    CA    20    31      5.47022668      5.47022668
DATA: RIGID1    92    92     CA     C    21    22      1.51537841      1.51537841
DATA: RIGID1    92    93     CA     N    21    25      2.44952831      2.44952831
DATA: RIGID1    92    93     CA    CA    21    26      3.79848432      3.79848432
DATA: RIGID1    92    93     CA     C    21    27      4.46590481      4.46590481
DATA: RIGID1    92    94     CA     N    21    30      4.22328528      4.22328528
DATA: RIGID1    92    94     CA    CA    21    31      5.37872715      5.37872715
DATA: RIGID1    92    93      C     N    22    25      1.33061823      1.33061823
DATA: RIGID1    92    93      C    CA    22    26      2.41386156      2.41386156
DATA: RIGID1    92    93      C     C    22    27      3.05689489      3.05689489
DATA: RIGID1    92    94      C     N    22    30      3.07584835      3.07584835
DATA: RIGID1    92    94      C    CA    22    31      4.35345228      4.35345228
DATA: RIGID1    93    93      N    CA    25    26      1.44553680      1.44553680
DATA: RIGID1    93    93      N     C    25    27      2.46315270      2.46315270
DATA: RIGID1    93    94      N     N    25    30      2.76070825      2.76070825
DATA: RIGID1    93    94      N    CA    25    31      4.18825281      4.18825281
DATA: RIGID1    93    93     CA     C    26    27      1.52451770      1.52451770
DATA: RIGID1    93    94     CA     N    26    30      2.48699387      2.48699387
DATA: RIGID1    93    94     CA    CA    26    31      3.84939554      3.84939554
DATA: RIGID1    93    94      C     N    27    30      1.34487642      1.34487642
DATA: RIGID1    93    94      C    CA    27    31      2.46429579      2.46429579
DATA: RIGID1    94    94      N    CA    30    31      1.43829106      1.43829106

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1    91    91      C    HA    17    19      2.12676718      2.12676718
DATA: HYDRORIG1    91    92     HA     H    19    23      3.31173276      3.51173276
DATA: HYDRORIG1    91    92     HA    HA    19    24      4.76499855      4.96499855
DATA: HYDRORIG1    91    93     HA     H    19    28      3.93388642      4.13388642
DATA: HYDRORIG1    91    94     HA     H    19    33      3.56151276      3.76151276
DATA: HYDRORIG1    91    92     CA     H    16    23      2.69129572      2.69129572
DATA: HYDRORIG1    91    92      C     H    17    23      2.02974001      2.02974001
DATA: HYDRORIG1    92    92      N     H    20    23      0.99907607      0.99907607
DATA: HYDRORIG1    92    92     CA     H    21    23      2.12930355      2.12930355
DATA: HYDRORIG1    92    92      H    HA    23    24      2.76078325      2.96078325
DATA: HYDRORIG1    92    93      H     H    23    28      2.67417285      2.87417285
DATA: HYDRORIG1    92    94      H     H    23    33      4.11044423      4.31044423
DATA: HYDRORIG1    92    92      N    HA    20    24      2.08641326      2.08641326
DATA: HYDRORIG1    92    92     CA    HA    21    24      1.10197831      1.10197831
DATA: HYDRORIG1    92    92      C    HA    22    24      2.12667916      2.12667916
DATA: HYDRORIG1    92    93     HA     H    24    28      3.53533234      3.73533234
DATA: HYDRORIG1    92    93     HA    HA    24    29      4.57786347      4.77786347
DATA: HYDRORIG1    92    94     HA     H    24    33      3.57661153      3.77661153
DATA: HYDRORIG1    92    93     CA     H    21    28      2.61591092      2.61591092
DATA: HYDRORIG1    92    93      C     H    22    28      2.04554587      2.04554587
DATA: HYDRORIG1    93    93      N     H    25    28      1.01717542      1.01717542
DATA: HYDRORIG1    93    93     CA     H    26    28      2.12912356      2.12912356
DATA: HYDRORIG1    93    93      H    HA    28    29      2.87168814      3.07168814
DATA: HYDRORIG1    93    94      H     H    28    33      2.57408762      2.77408762
DATA: HYDRORIG1    93    93      N    HA    25    29      2.08140014      2.08140014
DATA: HYDRORIG1    93    93     CA    HA    26    29      1.09825355      1.09825355
DATA: HYDRORIG1    93    93      C    HA    27    29      2.11969281      2.11969281
DATA: HYDRORIG1    93    94     HA     H    29    33      3.36581988      3.56581988
DATA: HYDRORIG1    93    94     HA    HA    29    34      4.62939951      4.82939951
DATA: HYDRORIG1    93    94     CA     H    26    33      2.62610203      2.62610203
DATA: HYDRORIG1    93    94      C     H    27    33      2.02452030      2.02452030
DATA: HYDRORIG1    94    94      N     H    30    33      0.99932741      0.99932741
DATA: HYDRORIG1    94    94     CA     H    31    33      2.08795055      2.08795055
DATA: HYDRORIG1    94    94      H    HA    33    34      2.80786512      3.00786512
DATA: HYDRORIG1    94    94      N    HA    30    34      2.03893317      2.03893317
DATA: HYDRORIG1    94    94     CA    HA    31    34      1.09484966      1.09484966

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2    94    94     CA     C    31    32      1.52068761      1.52068761
DATA: RIGID2    94    95     CA     N    31    35      2.47872563      2.47872563
DATA: RIGID2    94    95     CA    CA    31    36      3.81756353      3.81756353
DATA: RIGID2    94    95     CA     C    31    37      4.45760074      4.45760074
DATA: RIGID2    94    96     CA     N    31    40      4.60044612      4.60044612
DATA: RIGID2    94    96     CA    CA    31    41      5.70609839      5.70609839
DATA: RIGID2    94    96     CA     C    31    42      5.76667446      5.76667446
DATA: RIGID2    94    97     CA     N    31    44      4.78450478      4.78450478
DATA: RIGID2    94    97     CA    CA    31    45      5.36326503      5.36326503
DATA: RIGID2    94    97     CA     C    31    46      5.65001282      5.65001282
DATA: RIGID2    94    98     CA     N    31    49      5.66127456      5.66127456
DATA: RIGID2    94    98     CA    CA    31    50      6.35083366      6.35083366
DATA: RIGID2    94    98     CA     C    31    51      7.77482975      7.77482975
DATA: RIGID2    94    99     CA     N    31    54      8.73437665      8.73437665
DATA: RIGID2    94    99     CA    CA    31    55     10.13373061     10.13373061
DATA: RIGID2    94    99     CA     C    31    56     10.67616089     10.67616089
DATA: RIGID2    94    88     CA     N    31     1     11.10270894     11.10270894
DATA: RIGID2    94    88     CA    CA    31     2     10.26458589     10.26458589
DATA: RIGID2    94    95      C     N    32    35      1.34210651      1.34210651
DATA: RIGID2    94    95      C    CA    32    36      2.40418859      2.40418859
DATA: RIGID2    94    95      C     C    32    37      3.00062489      3.00062489
DATA: RIGID2    94    96      C     N    32    40      3.37049336      3.37049336
DATA: RIGID2    94    96      C    CA    32    41      4.56281023      4.56281023
DATA: RIGID2    94    96      C     C    32    42      4.68699233      4.68699233
DATA: RIGID2    94    97      C     N    32    44      3.82454477      3.82454477
DATA: RIGID2    94    97      C    CA    32    45      4.59716707      4.59716707
DATA: RIGID2    94    97      C     C    32    46      4.76840964      4.76840964
DATA: RIGID2    94    98      C     N    32    49      4.51121748      4.51121748
DATA: RIGID2    94    98      C    CA    32    50      5.20828056      5.20828056
DATA: RIGID2    94    98      C     C    32    51      6.54060683      6.54060683
DATA: RIGID2    94    99      C     N    32    54      7.60144343      7.60144343
DATA: RIGID2    94    99      C    CA    32    55      8.94971434      8.94971434
DATA: RIGID2    94    99      C     C    32    56      9.40735278      9.40735278
DATA: RIGID2    94    88      C     N    32     1     11.58532808     11.58532808
DATA: RIGID2    94    88      C    CA    32     2     10.67226463     10.67226463
DATA: RIGID2    95    95      N    CA    35    36      1.46819376      1.46819376
DATA: RIGID2    95    95      N     C    35    37      2.52422653      2.52422653
DATA: RIGID2    95    96      N     N    35    40      3.01988506      3.01988506
DATA: RIGID2    95    96      N    CA    35    41      4.43807470      4.43807470
DATA: RIGID2    95    96      N     C    35    42      4.94954410      4.94954410
DATA: RIGID2    95    97      N     N    35    44      4.40827885      4.40827885
DATA: RIGID2    95    97      N    CA    35    45      5.42959893      5.42959893
DATA: RIGID2    95    97      N     C    35    46      5.58837455      5.58837455
DATA: RIGID2    95    98      N     N    35    49      5.06877231      5.06877231
DATA: RIGID2    95    98      N    CA    35    50      5.68502472      5.68502472
DATA: RIGID2    95    98      N     C    35    51      6.85436482      6.85436482
DATA: RIGID2    95    99      N     N    35    54      8.00868600      8.00868600
DATA: RIGID2    95    99      N    CA    35    55      9.27220502      9.27220502
DATA: RIGID2    95    99      N     C    35    56      9.53943108      9.53943108
DATA: RIGID2    95    88      N     N    35     1     11.06619296     11.06619296
DATA: RIGID2    95    88      N    CA    35     2     10.04516860     10.04516860
DATA: RIGID2    95    95     CA     C    36    37      1.53633485      1.53633485
DATA: RIGID2    95    96     CA     N    36    40      2.52971321      2.52971321
DATA: RIGID2    95    96     CA    CA    36    41      3.90283151      3.90283151
DATA: RIGID2    95    96     CA     C    36    42      4.49980062      4.49980062
DATA: RIGID2    95    97     CA     N    36    44      4.22819455      4.22819455
DATA: RIGID2    95    97     CA    CA    36    45      5.32022590      5.32022590
DATA: RIGID2    95    97     CA     C    36    46      5.31335724      5.31335724
DATA: RIGID2    95    98     CA     N    36    49      4.50085209      4.50085209
DATA: RIGID2    95    98     CA    CA    36    50      5.01281011      5.01281011
DATA: RIGID2    95    98     CA     C    36    51      5.95469311      5.95469311
DATA: RIGID2    95    99     CA     N    36    54      7.17898383      7.17898383
DATA: RIGID2    95    99     CA    CA    36    55      8.32852791      8.32852791
DATA: RIGID2    95    99     CA     C    36    56      8.45850463      8.45850463
DATA: RIGID2    95    88     CA     N    36     1     11.77820804     11.77820804
DATA: RIGID2    95    88     CA    CA    36     2     10.72912198     10.72912198
DATA: RIGID2    95    96      C     N    37    40      1.32097615      1.32097615
DATA: RIGID2    95    96      C    CA    37    41      2.45906874      2.45906874
DATA: RIGID2    95    96      C     C    37    42      3.07169322      3.07169322
DATA: RIGID2    95    97      C     N    37    44      3.08972789      3.08972789
DATA: RIGID2    95    97      C    CA    37    45      4.32976695      4.32976695
DATA: RIGID2    95    97      C     C    37    46      4.52240235      4.52240235
DATA: RIGID2    95    98      C     N    37    49      3.74463947      3.74463947
DATA: RIGID2    95    98      C    CA    37    50      4.56565776      4.56565776
DATA: RIGID2    95    98      C     C    37    51      5.33074570      5.33074570
DATA: RIGID2    95    99      C     N    37    54      6.62806914      6.62806914
DATA: RIGID2    95    99      C    CA    37    55      7.68908154      7.68908154
DATA: RIGID2    95    99      C     C    37    56      7.95489296      7.95489296
DATA: RIGID2    95    88      C     N    37     1     13.28591056     13.28591056
DATA: RIGID2    95    88      C    CA    37     2     12.21447607     12.21447607
DATA: RIGID2    96    96      N    CA    40    41      1.47624557      1.47624557
DATA: RIGID2    96    96      N     C    40    42      2.49787524      2.49787524
DATA: RIGID2    96    97      N     N    40    44      2.78256995      2.78256995
DATA: RIGID2    96    97      N    CA    40    45      4.21693382      4.21693382
DATA: RIGID2    96    97      N     C    40    46      4.83518809      4.83518809
DATA: RIGID2    96    98      N     N    40    49      4.34612121      4.34612121
DATA: RIGID2    96    98      N    CA    40    50      5.43199867      5.43199867
DATA: RIGID2    96    98      N     C    40    51      6.16753342      6.16753342
DATA: RIGID2    96    99      N     N    40    54      7.45870155      7.45870155
DATA: RIGID2    96    99      N    CA    40    55      8.48138721      8.48138721
DATA: RIGID2    96    99      N     C    40    56      8.87449144      8.87449144
DATA: RIGID2    96    88      N     N    40     1     13.87621887     13.87621887
DATA: RIGID2    96    88      N    CA    40     2     12.75219034     12.75219034
DATA: RIGID2    96    96     CA     C    41    42      1.51438571      1.51438571
DATA: RIGID2    96    97     CA     N    41    44      2.45738824      2.45738824
DATA: RIGID2    96    97     CA    CA    41    45      3.83393182      3.83393182
DATA: RIGID2    96    97     CA     C    41    46      4.67783816      4.67783816
DATA: RIGID2    96    98     CA     N    41    49      4.35566880      4.35566880
DATA: RIGID2    96    98     CA    CA    41    50      5.60011864      5.60011864
DATA: RIGID2    96    98     CA     C    41    51      6.10315765      6.10315765
DATA: RIGID2    96    99     CA     N    41    54      7.35721535      7.35721535
DATA: RIGID2    96    99     CA    CA    41    55      8.23861782      8.23861782
DATA: RIGID2    96    99     CA     C    41    56      8.75684386      8.75684386
DATA: RIGID2    96    88     CA     N    41     1     15.34867373     15.34867373
DATA: RIGID2    96    88     CA    CA    41     2     14.22012081     14.22012081
DATA: RIGID2    96    97      C     N    42    44      1.34457309      1.34457309
DATA: RIGID2    96    97      C    CA    42    45      2.46214400      2.46214400
DATA: RIGID2    96    97      C     C    42    46      3.40682278      3.40682278
DATA: RIGID2    96    98      C     N    42    49      3.35453877      3.35453877
DATA: RIGID2    96    98      C    CA    42    50      4.73446222      4.73446222
DATA: RIGID2    96    98      C     C    42    51      5.24652697      5.24652697
DATA: RIGID2    96    99      C     N    42    54      6.39482616      6.39482616
DATA: RIGID2    96    99      C    CA    42    55      7.30335508      7.30335508
DATA: RIGID2    96    99      C     C    42    56      8.04245501      8.04245501
DATA: RIGID2    96    88      C     N    42     1     16.01557359     16.01557359
DATA: RIGID2    96    88      C    CA    42     2     14.97492450     14.97492450
DATA: RIGID2    97    97      N    CA    44    45      1.45943137      1.45943137
DATA: RIGID2    97    97      N     C    44    46      2.48392039      2.48392039
DATA: RIGID2    97    98      N     N    44    49      2.69716778      2.69716778
DATA: RIGID2    97    98      N    CA    44    50      4.13050966      4.13050966
DATA: RIGID2    97    98      N     C    44    51      4.98064665      4.98064665
DATA: RIGID2    97    99      N     N    44    54      6.05689073      6.05689073
DATA: RIGID2    97    99      N    CA    44    55      7.15935732      7.15935732
DATA: RIGID2    97    99      N     C    44    56      7.99464713      7.99464713
DATA: RIGID2    97    88      N     N    44     1     15.37244604     15.37244604
DATA: RIGID2    97    88      N    CA    44     2     14.41202308     14.41202308
DATA: RIGID2    97    97     CA     C    45    46      1.51261895      1.51261895
DATA: RIGID2    97    98     CA     N    45    49      2.41031317      2.41031317
DATA: RIGID2    97    98     CA    CA    45    50      3.77317338      3.77317338
DATA: RIGID2    97    98     CA     C    45    51      4.63186323      4.63186323
DATA: RIGID2    97    99     CA     N    45    54      5.46912398      5.46912398
DATA: RIGID2    97    99     CA    CA    45    55      6.58964867      6.58964867
DATA: RIGID2    97    99     CA     C    45    56      7.64486777      7.64486777
DATA: RIGID2    97    88     CA     N    45     1     16.11103756     16.11103756
DATA: RIGID2    97    88     CA    CA    45     2     15.24368537     15.24368537
DATA: RIGID2    97    98      C     N    46    49      1.32904251      1.32904251
DATA: RIGID2    97    98      C    CA    46    50      2.41088316      2.41088316
DATA: RIGID2    97    98      C     C    46    51      3.36657765      3.36657765
DATA: RIGID2    97    99      C     N    46    54      4.09537265      4.09537265
DATA: RIGID2    97    99      C    CA    46    55      5.32565540      5.32565540
DATA: RIGID2    97    99      C     C    46    56      6.38960807      6.38960807
DATA: RIGID2    97    88      C     N    46     1     15.90160138     15.90160138
DATA: RIGID2    97    88      C    CA    46     2     15.11047090     15.11047090
DATA: RIGID2    98    98      N    CA    49    50      1.45345590      1.45345590
DATA: RIGID2    98    98      N     C    49    51      2.44536887      2.44536887
DATA: RIGID2    98    99      N     N    49    54      3.47452319      3.47452319
DATA: RIGID2    98    99      N    CA    49    55      4.73007202      4.73007202
DATA: RIGID2    98    99      N     C    49    56      5.54775424      5.54775424
DATA: RIGID2    98    88      N     N    49     1     15.34600018     15.34600018
DATA: RIGID2    98    88      N    CA    49     2     14.52252730     14.52252730
DATA: RIGID2    98    98     CA     C    50    51      1.52513973      1.52513973
DATA: RIGID2    98    99     CA     N    50    54      2.39651369      2.39651369
DATA: RIGID2    98    99     CA    CA    50    55      3.78407190      3.78407190
DATA: RIGID2    98    99     CA     C    50    56      4.47224665      4.47224665
DATA: RIGID2    98    88     CA     N    50     1     15.23151103     15.23151103
DATA: RIGID2    98    88     CA    CA    50     2     14.49114006     14.49114006
DATA: RIGID2    98    99      C     N    51    54      1.32607578      1.32607578
DATA: RIGID2    98    99      C    CA    51    55      2.43431200      2.43431200
DATA: RIGID2    98    99      C     C    51    56      3.10369983      3.10369983
DATA: RIGID2    98    88      C     N    51     1     16.36623190     16.36623190
DATA: RIGID2    98    88      C    CA    51     2     15.60421259     15.60421259
DATA: RIGID2    99    99      N    CA    54    55      1.45862063      1.45862063
DATA: RIGID2    99    99      N     C    54    56      2.47337954      2.47337954
DATA: RIGID2    99    88      N     N    54     1     17.13559376     17.13559376
DATA: RIGID2    99    88      N    CA    54     2     16.45474641     16.45474641
DATA: RIGID2    99    99     CA     C    55    56      1.54049022      1.54049022
DATA: RIGID2    99    88     CA     N    55     1     18.33947830     18.33947830
DATA: RIGID2    99    88     CA    CA    55     2     17.65073947     17.65073947
DATA: RIGID2    99    88      C     N    56     1     18.08309721     18.08309721
DATA: RIGID2    99    88      C    CA    56     2     17.39467562     17.39467562
DATA: RIGID2    88    88      N    CA     1     2      1.47437639      1.47437639

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    94    94      C    HA    32    34      2.12397896      2.12397896
DATA: HYDRORIG2    94    95     HA    HA    34    39      4.68469401      4.88469401
DATA: HYDRORIG2    94    97     HA     H    34    47      3.50166553      3.70166553
DATA: HYDRORIG2    94    95     CA     H    31    38      2.67456512      2.67456512
DATA: HYDRORIG2    94    95      C     H    32    38      2.05580211      2.05580211
DATA: HYDRORIG2    95    95      N     H    35    38      0.99821891      0.99821891
DATA: HYDRORIG2    95    95     CA     H    36    38      2.15113622      2.15113622
DATA: HYDRORIG2    95    95      H    HA    38    39      2.72036549      2.92036549
DATA: HYDRORIG2    95    97      H     H    38    47      4.15949588      4.35949588
DATA: HYDRORIG2    95    95      N    HA    35    39      2.04853502      2.04853502
DATA: HYDRORIG2    95    95     CA    HA    36    39      1.09512337      1.09512337
DATA: HYDRORIG2    95    95      C    HA    37    39      2.11977491      2.11977491
DATA: HYDRORIG2    95    96     HA    HA    39    43      4.68468371      4.88468371
DATA: HYDRORIG2    95    97     HA     H    39    47      3.64075090      3.84075090
DATA: HYDRORIG2    95    98     HA     H    39    52      3.34628934      3.54628934
DATA: HYDRORIG2    96    96      N    HA    40    43      2.12814036      2.12814036
DATA: HYDRORIG2    96    96     CA    HA    41    43      1.09770454      1.09770454
DATA: HYDRORIG2    96    96      C    HA    42    43      2.09761899      2.09761899
DATA: HYDRORIG2    96    97     HA     H    43    47      3.49909889      3.69909889
DATA: HYDRORIG2    96    97     HA    HA    43    48      4.53556480      4.73556480
DATA: HYDRORIG2    96    98     HA     H    43    52      3.50537379      3.70537379
DATA: HYDRORIG2    96    97     CA     H    41    47      2.59978607      2.59978607
DATA: HYDRORIG2    96    97      C     H    42    47      2.03112077      2.03112077
DATA: HYDRORIG2    97    97      N     H    44    47      0.99660291      0.99660291
DATA: HYDRORIG2    97    97     CA     H    45    47      2.11459482      2.11459482
DATA: HYDRORIG2    97    97      H    HA    47    48      2.90012855      3.10012855
DATA: HYDRORIG2    97    98      H     H    47    52      2.47145856      2.67145856
DATA: HYDRORIG2    97    98      H    HA    47    53      4.72199115      4.92199115
DATA: HYDRORIG2    97    97      N    HA    44    48      2.07995432      2.07995432
DATA: HYDRORIG2    97    97     CA    HA    45    48      1.10187659      1.10187659
DATA: HYDRORIG2    97    97      C    HA    46    48      2.11826155      2.11826155
DATA: HYDRORIG2    97    98     HA     H    48    52      3.06615139      3.26615139
DATA: HYDRORIG2    97    98     HA    HA    48    53      4.43167526      4.63167526
DATA: HYDRORIG2    97    98     CA     H    45    52      2.55886239      2.55886239
DATA: HYDRORIG2    97    98      C     H    46    52      2.04312796      2.04312796
DATA: HYDRORIG2    98    98      N     H    49    52      1.01171669      1.01171669
DATA: HYDRORIG2    98    98     CA     H    50    52      2.13570533      2.13570533
DATA: HYDRORIG2    98    98      H    HA    52    53      2.84523200      3.04523200
