INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     11   CA      2 -0.63700 19.29600  0.46500
DATA: ANCHOR     14   CA     16 -8.99300 17.50600 -4.43400
DATA: ANCHOR     17   CA     31 -17.20000 12.35300 -6.42000

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID0    13    14      N     N    10    15      3.55107828      3.55107828
DATA: RIGID0    13    14      N    CA    10    16      4.78949334      4.78949334
DATA: RIGID0    13    13     CA     C    11    12      1.51906190      1.51906190
DATA: RIGID0    13    14     CA     N    11    15      2.41671404      2.41671404
DATA: RIGID0    13    14     CA    CA    11    16      3.79413047      3.79413047
DATA: RIGID0    13    14      C     N    12    15      1.33710653      1.33710653
DATA: RIGID0    13    14      C    CA    12    16      2.43807525      2.43807525
DATA: RIGID0    14    14      N    CA    15    16      1.45631629      1.45631629

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG0    11    11     CA    HA     2     4      1.09942871      1.09942871
DATA: HYDRORIG0    11    11      C    HA     3     4      2.07532417      2.07532417
DATA: HYDRORIG0    11    12     HA     H     4     8      1.97538601      2.17538601
DATA: HYDRORIG0    11    12     HA    HA     4     9      4.09291194      4.29291194
DATA: HYDRORIG0    11    12     CA     H     2     8      2.52883767      2.52883767
DATA: HYDRORIG0    11    12      C     H     3     8      2.02073786      2.02073786
DATA: HYDRORIG0    12    12      N     H     5     8      0.99462336      0.99462336
DATA: HYDRORIG0    12    12     CA     H     6     8      2.12552013      2.12552013
DATA: HYDRORIG0    12    12      H    HA     8     9      2.72688990      2.92688990
DATA: HYDRORIG0    12    13      H     H     8    13      4.47388578      4.67388578
DATA: HYDRORIG0    12    12      N    HA     5     9      2.07398950      2.07398950
DATA: HYDRORIG0    12    12     CA    HA     6     9      1.09840835      1.09840835
DATA: HYDRORIG0    12    12      C    HA     7     9      2.21557950      2.21557950
DATA: HYDRORIG0    12    13     HA     H     9    13      2.26037850      2.46037850
DATA: HYDRORIG0    12    13     HA    HA     9    14      4.33175362      4.53175362
DATA: HYDRORIG0    12    13     CA     H     6    13      2.57044757      2.57044757
DATA: HYDRORIG0    12    13      C     H     7    13      2.03634910      2.03634910
DATA: HYDRORIG0    13    13      N     H    10    13      1.00552662      1.00552662
DATA: HYDRORIG0    13    13     CA     H    11    13      2.14720123      2.14720123
DATA: HYDRORIG0    13    13      H    HA    13    14      2.93176586      3.13176586
DATA: HYDRORIG0    13    14      H     H    13    18      4.29302763      4.49302763
DATA: HYDRORIG0    13    14      H    HA    13    19      4.80000000      5.00000000
DATA: HYDRORIG0    13    13      N    HA    10    14      2.09695698      2.09695698
DATA: HYDRORIG0    13    13     CA    HA    11    14      1.09865789      1.09865789
DATA: HYDRORIG0    13    13      C    HA    12    14      2.15870144      2.15870144
DATA: HYDRORIG0    13    14     HA     H    14    18      2.18048758      2.38048758
DATA: HYDRORIG0    13    14     HA    HA    14    19      4.21339934      4.41339934
DATA: HYDRORIG0    13    14     CA     H    11    18      2.54528776      2.54528776
DATA: HYDRORIG0    13    14      C     H    12    18      2.03489584      2.03489584
DATA: HYDRORIG0    14    14      N     H    15    18      1.00178189      1.00178189
DATA: HYDRORIG0    14    14     CA     H    16    18      2.12255586      2.12255586
DATA: HYDRORIG0    14    14      H    HA    18    19      2.94088978      3.14088978
DATA: HYDRORIG0    14    14      N    HA    15    19      2.09294931      2.09294931
DATA: HYDRORIG0    14    14     CA    HA    16    19      1.10449189      1.10449189

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID1    14    14     CA     C    16    17      1.52996925      1.52996925
DATA: RIGID1    14    15     CA     N    16    20      2.42916486      2.42916486
DATA: RIGID1    14    15     CA    CA    16    21      3.79124478      3.79124478
DATA: RIGID1    14    15     CA     C    16    22      4.68027405      4.68027405
DATA: RIGID1    14    16     CA     N    16    25      5.72825875      5.72825875
DATA: RIGID1    14    16     CA    CA    16    26      6.90019350      6.90019350
DATA: RIGID1    14    16     CA     C    16    27      7.74797266      7.74797266
DATA: RIGID1    14    17     CA     N    16    30      8.85286458      8.85286458
DATA: RIGID1    14    17     CA    CA    16    31      9.89204000      9.89204000
DATA: RIGID1    14    15      C     N    17    20      1.33479058      1.33479058
DATA: RIGID1    14    15      C    CA    17    21      2.40807247      2.40807247
DATA: RIGID1    14    15      C     C    17    22      3.45065611      3.45065611
DATA: RIGID1    14    16      C     N    17    25      4.37786965      4.37786965
DATA: RIGID1    14    16      C    CA    17    26      5.65983152      5.65983152
DATA: RIGID1    14    16      C     C    17    27      6.53093647      6.53093647
DATA: RIGID1    14    17      C     N    17    30      7.71416917      7.71416917
DATA: RIGID1    14    17      C    CA    17    31      8.78392327      8.78392327
DATA: RIGID1    15    15      N    CA    20    21      1.45871554      1.45871554
DATA: RIGID1    15    15      N     C    20    22      2.45066628      2.45066628
DATA: RIGID1    15    16      N     N    20    25      3.58347460      3.58347460
DATA: RIGID1    15    16      N    CA    20    26      4.83444826      4.83444826
DATA: RIGID1    15    16      N     C    20    27      5.48967984      5.48967984
DATA: RIGID1    15    17      N     N    20    30      6.66992724      6.66992724
DATA: RIGID1    15    17      N    CA    20    31      7.63863334      7.63863334
DATA: RIGID1    15    15     CA     C    21    22      1.52644365      1.52644365
DATA: RIGID1    15    16     CA     N    21    25      2.39411883      2.39411883
DATA: RIGID1    15    16     CA    CA    21    26      3.77420065      3.77420065
DATA: RIGID1    15    16     CA     C    21    27      4.37152808      4.37152808
DATA: RIGID1    15    17     CA     N    21    30      5.64413271      5.64413271
DATA: RIGID1    15    17     CA    CA    21    31      6.61699312      6.61699312
DATA: RIGID1    15    16      C     N    22    25      1.32897598      1.32897598
DATA: RIGID1    15    16      C    CA    22    26      2.41953803      2.41953803
DATA: RIGID1    15    16      C     C    22    27      3.08643088      3.08643088
DATA: RIGID1    15    17      C     N    22    30      4.27528171      4.27528171
DATA: RIGID1    15    17      C    CA    22    31      5.35544820      5.35544820
DATA: RIGID1    16    16      N    CA    25    26      1.46337460      1.46337460
DATA: RIGID1    16    16      N     C    25    27      2.42391357      2.42391357
DATA: RIGID1    16    17      N     N    25    30      3.64760678      3.64760678
DATA: RIGID1    16    17      N    CA    25    31      4.85749845      4.85749845
DATA: RIGID1    16    16     CA     C    26    27      1.52072213      1.52072213
DATA: RIGID1    16    17     CA     N    26    30      2.42835867      2.42835867
DATA: RIGID1    16    17     CA    CA    26    31      3.80354223      3.80354223
DATA: RIGID1    16    17      C     N    27    30      1.33487003      1.33487003
DATA: RIGID1    16    17      C    CA    27    31      2.43686717      2.43686717
DATA: RIGID1    17    17      N    CA    30    31      1.45707698      1.45707698

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG1    14    14      C    HA    17    19      2.16823223      2.16823223
DATA: HYDRORIG1    14    15     HA     H    19    23      2.07079868      2.27079868
DATA: HYDRORIG1    14    15     HA    HA    19    24      4.20215707      4.40215707
DATA: HYDRORIG1    14    15     CA     H    16    23      2.57433832      2.57433832
DATA: HYDRORIG1    14    15      C     H    17    23      2.03607749      2.03607749
DATA: HYDRORIG1    15    15      N     H    20    23      0.99100586      0.99100586
DATA: HYDRORIG1    15    15     CA     H    21    23      2.12911440      2.12911440
DATA: HYDRORIG1    15    15      H    HA    23    24      2.81710134      3.01710134
DATA: HYDRORIG1    15    16      H     H    23    28      4.34236818      4.54236818
DATA: HYDRORIG1    15    15      N    HA    20    24      2.06599254      2.06599254
DATA: HYDRORIG1    15    15     CA    HA    21    24      1.10235760      1.10235760
DATA: HYDRORIG1    15    15      C    HA    22    24      2.17832649      2.17832649
DATA: HYDRORIG1    15    16     HA     H    24    28      2.18906216      2.38906216
DATA: HYDRORIG1    15    16     HA    HA    24    29      4.39691462      4.59691462
DATA: HYDRORIG1    15    16     CA     H    21    28      2.52287672      2.52287672
DATA: HYDRORIG1    15    16      C     H    22    28      2.04119208      2.04119208
DATA: HYDRORIG1    16    16      N     H    25    28      1.00945210      1.00945210
DATA: HYDRORIG1    16    16     CA     H    26    28      2.14292374      2.14292374
DATA: HYDRORIG1    16    16      H    HA    28    29      2.80155318      3.00155318
DATA: HYDRORIG1    16    17      H     H    28    33      4.54703915      4.74703915
DATA: HYDRORIG1    16    16      N    HA    25    29      2.11471454      2.11471454
DATA: HYDRORIG1    16    16     CA    HA    26    29      1.09213505      1.09213505
DATA: HYDRORIG1    16    16      C    HA    27    29      2.13946080      2.13946080
DATA: HYDRORIG1    16    17     HA     H    29    33      2.38908292      2.58908292
DATA: HYDRORIG1    16    17     HA    HA    29    34      4.13334911      4.33334911
DATA: HYDRORIG1    16    17     CA     H    26    33      2.56515414      2.56515414
DATA: HYDRORIG1    16    17      C     H    27    33      2.03758911      2.03758911
DATA: HYDRORIG1    17    17      N     H    30    33      1.00752900      1.00752900
DATA: HYDRORIG1    17    17     CA     H    31    33      2.12780897      2.12780897
DATA: HYDRORIG1    17    17      H    HA    33    34      2.77027794      2.97027794
DATA: HYDRORIG1    17    17      N    HA    30    34      2.08299000      2.08299000
DATA: HYDRORIG1    17    17     CA    HA    31    34      1.10445972      1.10445972

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: RIGID2    17    17     CA     C    31    32      1.52369176      1.52369176
DATA: RIGID2    17    18     CA     N    31    35      2.44533875      2.44533875
DATA: RIGID2    17    18     CA    CA    31    36      3.81564600      3.81564600
DATA: RIGID2    17    18     CA     C    31    37      4.59875605      4.59875605
DATA: RIGID2    17    19     CA     N    31    40      4.31205449      4.31205449
DATA: RIGID2    17    19     CA    CA    31    41      5.52494493      5.52494493
DATA: RIGID2    17    19     CA     C    31    42      6.41664970      6.41664970
DATA: RIGID2    17    20     CA     N    31    44      6.33266411      6.33266411
DATA: RIGID2    17    20     CA    CA    31    45      7.51409663      7.51409663
DATA: RIGID2    17    20     CA     C    31    46      7.62732885      7.62732885
DATA: RIGID2    17    21     CA     N    31    49      8.90746228      8.90746228
DATA: RIGID2    17    21     CA    CA    31    50      9.44073615      9.44073615
DATA: RIGID2    17    21     CA     C    31    51      9.24167923      9.24167923
DATA: RIGID2    17    22     CA     N    31    54      9.08401184      9.08401184
DATA: RIGID2    17    22     CA    CA    31    55      9.32187333      9.32187333
DATA: RIGID2    17    22     CA     C    31    56     10.81245076     10.81245076
DATA: RIGID2    17    11     CA     N    31     1     20.41052137     20.41052137
DATA: RIGID2    17    11     CA    CA    31     2     19.23386191     19.23386191
DATA: RIGID2    17    18      C     N    32    35      1.32829855      1.32829855
DATA: RIGID2    17    18      C    CA    32    36      2.43394454      2.43394454
DATA: RIGID2    17    18      C     C    32    37      3.25499172      3.25499172
DATA: RIGID2    17    19      C     N    32    40      3.23246334      3.23246334
DATA: RIGID2    17    19      C    CA    32    41      4.55668347      4.55668347
DATA: RIGID2    17    19      C     C    32    42      5.59633315      5.59633315
DATA: RIGID2    17    20      C     N    32    44      5.57493801      5.57493801
DATA: RIGID2    17    20      C    CA    32    45      6.88672758      6.88672758
DATA: RIGID2    17    20      C     C    32    46      7.28048406      7.28048406
DATA: RIGID2    17    21      C     N    32    49      8.60200886      8.60200886
DATA: RIGID2    17    21      C    CA    32    50      9.34470903      9.34470903
DATA: RIGID2    17    21      C     C    32    51      9.32947633      9.32947633
DATA: RIGID2    17    22      C     N    32    54      9.37220103      9.37220103
DATA: RIGID2    17    22      C    CA    32    55      9.79013773      9.79013773
DATA: RIGID2    17    22      C     C    32    56     11.29645829     11.29645829
DATA: RIGID2    17    11      C     N    32     1     20.74098894     20.74098894
DATA: RIGID2    17    11      C    CA    32     2     19.60597341     19.60597341
DATA: RIGID2    18    18      N    CA    35    36      1.45405955      1.45405955
DATA: RIGID2    18    18      N     C    35    37      2.50129456      2.50129456
DATA: RIGID2    18    19      N     N    35    40      2.76448455      2.76448455
DATA: RIGID2    18    19      N    CA    35    41      4.20444889      4.20444889
DATA: RIGID2    18    19      N     C    35    42      5.02009151      5.02009151
DATA: RIGID2    18    20      N     N    35    44      4.75084958      4.75084958
DATA: RIGID2    18    20      N    CA    35    45      6.00263017      6.00263017
DATA: RIGID2    18    20      N     C    35    46      6.55858540      6.55858540
DATA: RIGID2    18    21      N     N    35    49      7.87615864      7.87615864
DATA: RIGID2    18    21      N    CA    35    50      8.74241461      8.74241461
DATA: RIGID2    18    21      N     C    35    51      8.70828049      8.70828049
DATA: RIGID2    18    22      N     N    35    54      8.90778212      8.90778212
DATA: RIGID2    18    22      N    CA    35    55      9.34235786      9.34235786
DATA: RIGID2    18    22      N     C    35    56     10.86017910     10.86017910
DATA: RIGID2    18    11      N     N    35     1     20.95553320     20.95553320
DATA: RIGID2    18    11      N    CA    35     2     19.80165156     19.80165156
DATA: RIGID2    18    18     CA     C    36    37      1.52109077      1.52109077
DATA: RIGID2    18    19     CA     N    36    40      2.45398881      2.45398881
DATA: RIGID2    18    19     CA    CA    36    41      3.81154230      3.81154230
DATA: RIGID2    18    19     CA     C    36    42      4.65672343      4.65672343
DATA: RIGID2    18    20     CA     N    36    44      4.42899157      4.42899157
DATA: RIGID2    18    20     CA    CA    36    45      5.72691658      5.72691658
DATA: RIGID2    18    20     CA     C    36    46      6.59004306      6.59004306
DATA: RIGID2    18    21     CA     N    36    49      7.87987536      7.87987536
DATA: RIGID2    18    21     CA    CA    36    50      8.93381711      8.93381711
DATA: RIGID2    18    21     CA     C    36    51      9.07461451      9.07461451
DATA: RIGID2    18    22     CA     N    36    54      9.45926125      9.45926125
DATA: RIGID2    18    22     CA    CA    36    55     10.03678224     10.03678224
DATA: RIGID2    18    22     CA     C    36    56     11.52765778     11.52765778
DATA: RIGID2    18    11     CA     N    36     1     21.40445577     21.40445577
DATA: RIGID2    18    11     CA    CA    36     2     20.29327883     20.29327883
DATA: RIGID2    18    19      C     N    37    40      1.33038030      1.33038030
DATA: RIGID2    18    19      C    CA    37    41      2.42614821      2.42614821
DATA: RIGID2    18    19      C     C    37    42      3.32120844      3.32120844
DATA: RIGID2    18    20      C     N    37    44      3.34555500      3.34555500
DATA: RIGID2    18    20      C    CA    37    45      4.73815612      4.73815612
DATA: RIGID2    18    20      C     C    37    46      5.68626301      5.68626301
DATA: RIGID2    18    21      C     N    37    49      6.94275285      6.94275285
DATA: RIGID2    18    21      C    CA    37    50      8.06174454      8.06174454
DATA: RIGID2    18    21      C     C    37    51      8.43259649      8.43259649
DATA: RIGID2    18    22      C     N    37    54      8.89857170      8.89857170
DATA: RIGID2    18    22      C    CA    37    55      9.67475429      9.67475429
DATA: RIGID2    18    22      C     C    37    56     11.10681317     11.10681317
DATA: RIGID2    18    11      C     N    37     1     20.34512962     20.34512962
DATA: RIGID2    18    11      C    CA    37     2     19.27584696     19.27584696
DATA: RIGID2    19    19      N    CA    40    41      1.44586691      1.44586691
DATA: RIGID2    19    19      N     C    40    42      2.48553210      2.48553210
DATA: RIGID2    19    20      N     N    40    44      2.77329955      2.77329955
DATA: RIGID2    19    20      N    CA    40    45      4.22811920      4.22811920
DATA: RIGID2    19    20      N     C    40    46      4.89950401      4.89950401
DATA: RIGID2    19    21      N     N    40    49      6.17679416      6.17679416
DATA: RIGID2    19    21      N    CA    40    50      7.16529485      7.16529485
DATA: RIGID2    19    21      N     C    40    51      7.58516901      7.58516901
DATA: RIGID2    19    22      N     N    40    54      7.94378223      7.94378223
DATA: RIGID2    19    22      N    CA    40    55      8.78021758      8.78021758
DATA: RIGID2    19    22      N     C    40    56     10.18944302     10.18944302
DATA: RIGID2    19    11      N     N    40     1     19.06481719     19.06481719
DATA: RIGID2    19    11      N    CA    40     2     17.98883873     17.98883873
DATA: RIGID2    19    19     CA     C    41    42      1.51360009      1.51360009
DATA: RIGID2    19    20     CA     N    41    44      2.46027759      2.46027759
DATA: RIGID2    19    20     CA    CA    41    45      3.81033094      3.81033094
DATA: RIGID2    19    20     CA     C    41    46      4.44218743      4.44218743
DATA: RIGID2    19    21     CA     N    41    49      5.59270399      5.59270399
DATA: RIGID2    19    21     CA    CA    41    50      6.58807436      6.58807436
DATA: RIGID2    19    21     CA     C    41    51      7.27783284      7.27783284
DATA: RIGID2    19    22     CA     N    41    54      7.69432970      7.69432970
DATA: RIGID2    19    22     CA    CA    41    55      8.72547159      8.72547159
DATA: RIGID2    19    22     CA     C    41    56     10.02763208     10.02763208
DATA: RIGID2    19    11     CA     N    41     1     18.04528956     18.04528956
DATA: RIGID2    19    11     CA    CA    41     2     17.01864770     17.01864770
DATA: RIGID2    19    20      C     N    42    44      1.33364609      1.33364609
DATA: RIGID2    19    20      C    CA    42    45      2.41350250      2.41350250
DATA: RIGID2    19    20      C     C    42    46      3.08834541      3.08834541
DATA: RIGID2    19    21      C     N    42    49      4.16030120      4.16030120
DATA: RIGID2    19    21      C    CA    42    50      5.25903050      5.25903050
DATA: RIGID2    19    21      C     C    42    51      6.05099438      6.05099438
DATA: RIGID2    19    22      C     N    42    54      6.63058711      6.63058711
DATA: RIGID2    19    22      C    CA    42    55      7.75689810      7.75689810
DATA: RIGID2    19    22      C     C    42    56      8.98430381      8.98430381
DATA: RIGID2    19    11      C     N    42     1     17.45103834     17.45103834
DATA: RIGID2    19    11      C    CA    42     2     16.39777409     16.39777409
DATA: RIGID2    20    20      N    CA    44    45      1.46008850      1.46008850
DATA: RIGID2    20    20      N     C    44    46      2.44878929      2.44878929
DATA: RIGID2    20    21      N     N    44    49      3.62795718      3.62795718
DATA: RIGID2    20    21      N    CA    44    50      4.85228613      4.85228613
DATA: RIGID2    20    21      N     C    44    51      5.41570384      5.41570384
DATA: RIGID2    20    22      N     N    44    54      6.11712027      6.11712027
DATA: RIGID2    20    22      N    CA    44    55      7.12601004      7.12601004
DATA: RIGID2    20    22      N     C    44    56      8.40392583      8.40392583
DATA: RIGID2    20    11      N     N    44     1     18.05326603     18.05326603
DATA: RIGID2    20    11      N    CA    44     2     16.94279607     16.94279607
DATA: RIGID2    20    20     CA     C    45    46      1.53086857      1.53086857
DATA: RIGID2    20    21     CA     N    45    49      2.42168155      2.42168155
DATA: RIGID2    20    21     CA    CA    45    50      3.80364235      3.80364235
DATA: RIGID2    20    21     CA     C    45    51      4.42960575      4.42960575
DATA: RIGID2    20    22     CA     N    45    54      5.35904236      5.35904236
DATA: RIGID2    20    22     CA    CA    45    55      6.42869770      6.42869770
DATA: RIGID2    20    22     CA     C    45    56      7.57647221      7.57647221
DATA: RIGID2    20    11     CA     N    45     1     17.64279539     17.64279539
DATA: RIGID2    20    11     CA    CA    45     2     16.51491675     16.51491675
DATA: RIGID2    20    21      C     N    46    49      1.32574540      1.32574540
DATA: RIGID2    20    21      C    CA    46    50      2.42552466      2.42552466
DATA: RIGID2    20    21      C     C    46    51      3.05190916      3.05190916
DATA: RIGID2    20    22      C     N    46    54      3.88966930      3.88966930
DATA: RIGID2    20    22      C    CA    46    55      5.05545293      5.05545293
DATA: RIGID2    20    22      C     C    46    56      6.16698325      6.16698325
DATA: RIGID2    20    11      C     N    46     1     16.41132417     16.41132417
DATA: RIGID2    20    11      C    CA    46     2     15.23632144     15.23632144
DATA: RIGID2    21    21      N    CA    49    50      1.46748119      1.46748119
DATA: RIGID2    21    21      N     C    49    51      2.46190882      2.46190882
DATA: RIGID2    21    22      N     N    49    54      3.53518044      3.53518044
DATA: RIGID2    21    22      N    CA    49    55      4.81059871      4.81059871
DATA: RIGID2    21    22      N     C    49    56      5.65165944      5.65165944
DATA: RIGID2    21    11      N     N    49     1     15.78884630     15.78884630
DATA: RIGID2    21    11      N    CA    49     2     14.61784426     14.61784426
DATA: RIGID2    21    21     CA     C    50    51      1.52609505      1.52609505
DATA: RIGID2    21    22     CA     N    50    54      2.41235777      2.41235777
DATA: RIGID2    21    22     CA    CA    50    55      3.80043676      3.80043676
DATA: RIGID2    21    22     CA     C    50    56      4.42327499      4.42327499
DATA: RIGID2    21    11     CA     N    50     1     14.67065410     14.67065410
DATA: RIGID2    21    11     CA    CA    50     2     13.45231613     13.45231613
DATA: RIGID2    21    22      C     N    51    54      1.32644853      1.32644853
DATA: RIGID2    21    22      C    CA    51    55      2.43601422      2.43601422
DATA: RIGID2    21    22      C     C    51    56      3.21866262      3.21866262
DATA: RIGID2    21    11      C     N    51     1     15.25589477     15.25589477
DATA: RIGID2    21    11      C    CA    51     2     13.96567416     13.96567416
DATA: RIGID2    22    22      N    CA    54    55      1.46979246      1.46979246
DATA: RIGID2    22    22      N     C    54    56      2.36450653      2.36450653
DATA: RIGID2    22    11      N     N    54     1     14.62269196     14.62269196
DATA: RIGID2    22    11      N    CA    54     2     13.28766532     13.28766532
DATA: RIGID2    22    22     CA     C    55    56      1.52916351      1.52916351
DATA: RIGID2    22    11     CA     N    55     1     15.22415284     15.22415284
DATA: RIGID2    22    11     CA    CA    55     2     13.84103361     13.84103361
DATA: RIGID2    22    11      C     N    56     1     14.50166211     14.50166211
DATA: RIGID2    22    11      C    CA    56     2     13.10419563     13.10419563
DATA: RIGID2    11    11      N    CA     1     2      1.45315194      1.45315194

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    17    17      C    HA    32    34      2.13571123      2.13571123
DATA: HYDRORIG2    17    18     HA    HA    34    39      4.44879783      4.64879783
DATA: HYDRORIG2    17    19     HA     H    34    43      3.74335142      3.94335142
DATA: HYDRORIG2    17    18     CA     H    31    38      2.58663995      2.58663995
DATA: HYDRORIG2    17    18      C     H    32    38      2.02373956      2.02373956
DATA: HYDRORIG2    18    18      N     H    35    38      1.00068835      1.00068835
DATA: HYDRORIG2    18    18     CA     H    36    38      2.11719259      2.11719259
DATA: HYDRORIG2    18    18      H    HA    38    39      2.69526548      2.89526548
DATA: HYDRORIG2    18    19      H     H    38    43      2.61277963      2.81277963
DATA: HYDRORIG2    18    20      H     H    38    47      3.74127972      3.94127972
DATA: HYDRORIG2    18    18      N    HA    35    39      2.03432422      2.03432422
DATA: HYDRORIG2    18    18     CA    HA    36    39      1.09721579      1.09721579
DATA: HYDRORIG2    18    18      C    HA    37    39      2.11168856      2.11168856
DATA: HYDRORIG2    18    19     HA     H    39    43      3.19675503      3.39675503
DATA: HYDRORIG2    18    20     HA     H    39    47      4.51831633      4.71831633
DATA: HYDRORIG2    18    19     CA     H    36    43      2.61227366      2.61227366
DATA: HYDRORIG2    18    19      C     H    37    43      2.04659218      2.04659218
DATA: HYDRORIG2    19    19      N     H    40    43      1.02491160      1.02491160
DATA: HYDRORIG2    19    19     CA     H    41    43      2.13015188      2.13015188
DATA: HYDRORIG2    19    20      H     H    43    47      2.67703930      2.87703930
DATA: HYDRORIG2    19    20     CA     H    41    47      2.63873052      2.63873052
DATA: HYDRORIG2    19    20      C     H    42    47      2.04307864      2.04307864
DATA: HYDRORIG2    20    20      N     H    44    47      1.00317564      1.00317564
DATA: HYDRORIG2    20    20     CA     H    45    47      2.13794799      2.13794799
DATA: HYDRORIG2    20    20      H    HA    47    48      2.87619040      3.07619040
DATA: HYDRORIG2    20    21      H     H    47    52      4.57621207      4.77621207
DATA: HYDRORIG2    20    20      N    HA    44    48      2.06553260      2.06553260
DATA: HYDRORIG2    20    20     CA    HA    45    48      1.09617196      1.09617196
DATA: HYDRORIG2    20    20      C    HA    46    48      2.17209372      2.17209372
DATA: HYDRORIG2    20    21     HA     H    48    52      2.23591020      2.43591020
DATA: HYDRORIG2    20    21     HA    HA    48    53      4.18506858      4.38506858
DATA: HYDRORIG2    20    21     CA     H    45    52      2.56450569      2.56450569
DATA: HYDRORIG2    20    21      C     H    46    52      2.04998585      2.04998585
DATA: HYDRORIG2    21    21      N     H    49    52      1.02607706      1.02607706
DATA: HYDRORIG2    21    21     CA     H    50    52      2.15775859      2.15775859
DATA: HYDRORIG2    21    21      H    HA    52    53      2.69042802      2.89042802
DATA: HYDRORIG2    21    22      H     H    52    57      4.43230847      4.63230847
DATA: HYDRORIG2    21    21      N    HA    49    53      2.07945261      2.07945261
DATA: HYDRORIG2    21    21     CA    HA    50    53      1.09239764      1.09239764
DATA: HYDRORIG2    21    21      C    HA    51    53      2.15130190      2.15130190
DATA: HYDRORIG2    21    22     HA     H    53    57      2.15674946      2.35674946
DATA: HYDRORIG2    21    22     HA    HA    53    58      4.48126521      4.68126521
DATA: HYDRORIG2    21    22     CA     H    50    57      2.53833200      2.53833200
DATA: HYDRORIG2    21    22      C     H    51    57      2.01922244      2.01922244
DATA: HYDRORIG2    22    22      N     H    54    57      0.99204461      0.99204461
